position,age_kyr_bp,variance,lag1_ac,ktau_variance,ktau_lag1_ac,segment_type,element,p_neutral,p_pre_transition,p_transition
28,55.189,16257.140784739066,0.1330814712388656,-0.1625840288391404,0.19871381302561603,forced,Ti,0.022487750303157864,0.977512249696842,0.977512249696842
28,55.189,16257.140784739066,0.1330814712388656,-0.1625840288391404,0.19871381302561603,forced,Ti,0.022487750303157864,0.977512249696842,0.977512249696842
29,55.149,16753.44375089595,0.14166367234971325,-0.1625840288391404,0.19871381302561603,forced,Ti,0.022487750303157864,0.977512249696842,0.977512249696842
30,55.11,16182.749542903148,0.16288487554945777,-0.1625840288391404,0.19871381302561603,forced,Ti,0.022487750303157864,0.977512249696842,0.977512249696842
30,55.11,16182.749542903148,0.16288487554945777,-0.1625840288391404,0.19871381302561603,forced,Ti,0.022487750303157864,0.977512249696842,0.977512249696842
31,55.07,16806.536722546032,0.1351230704623556,-0.1625840288391404,0.19871381302561603,forced,Ti,0.022487750303157864,0.977512249696842,0.977512249696842
32,55.03,16748.67478211757,0.13209116700287216,-0.1625840288391404,0.19871381302561603,forced,Ti,0.022487750303157864,0.977512249696842,0.977512249696842
33,54.99,16876.780886134282,0.13284816518409645,-0.1625840288391404,0.19871381302561603,forced,Ti,0.022487750303157864,0.977512249696842,0.977512249696842
33,54.99,16876.780886134282,0.13284816518409645,-0.1625840288391404,0.19871381302561603,forced,Ti,0.022487750303157864,0.977512249696842,0.977512249696842
34,54.95,16925.691122866556,0.12468348795314492,-0.1625840288391404,0.19871381302561603,forced,Ti,0.022487750303157864,0.977512249696842,0.977512249696842
35,54.91,17161.337743793214,0.1492234341538957,-0.1625840288391404,0.19871381302561603,forced,Ti,0.022487750303157864,0.977512249696842,0.977512249696842
36,54.871,15758.486113257393,0.11838108889579885,-0.1625840288391404,0.19871381302561603,forced,Ti,0.022487750303157864,0.977512249696842,0.977512249696842
36,54.871,15758.486113257393,0.11838108889579885,-0.1625840288391404,0.19871381302561603,forced,Ti,0.022487750303157864,0.977512249696842,0.977512249696842
37,54.831,15661.279952674724,0.10681391815021203,-0.1625840288391404,0.19871381302561603,forced,Ti,0.022487750303157864,0.977512249696842,0.977512249696842
38,54.791,15931.7510414203,0.12185255984516871,-0.1625840288391404,0.19871381302561603,forced,Ti,0.022487750303157864,0.977512249696842,0.977512249696842
39,54.751,16760.03829937543,0.15412490708491833,-0.1625840288391404,0.19871381302561603,forced,Ti,0.022487750303157864,0.977512249696842,0.977512249696842
39,54.751,16760.03829937543,0.15412490708491833,-0.1625840288391404,0.19871381302561603,forced,Ti,0.022487750303157864,0.977512249696842,0.977512249696842
40,54.711,18639.20026822502,0.21811445749259417,-0.1625840288391404,0.19871381302561603,forced,Ti,0.022487750303157864,0.977512249696842,0.977512249696842
41,54.672,18693.667733376795,0.22556607015712113,-0.1625840288391404,0.19871381302561603,forced,Ti,0.022487750303157864,0.977512249696842,0.977512249696842
42,54.632,16029.524784479534,0.2191666009399447,-0.1625840288391404,0.19871381302561603,forced,Ti,0.022487750303157864,0.977512249696842,0.977512249696842
42,54.632,16029.524784479534,0.2191666009399447,-0.1625840288391404,0.19871381302561603,forced,Ti,0.022487750303157864,0.977512249696842,0.977512249696842
