epoch,train_loss,train_acc,val_loss,val_acc
1,1.1341950254586322,0.47775142857142855,1.5639382228509557,0.3556666666666667
2,1.0285941804525949,0.5432428571428571,1.5203610625079875,0.34885333333333335
