position,age_kyr_bp,variance,lag1_ac,ktau_variance,ktau_lag1_ac,segment_type,element,p_fold,p_hopf,p_transcritical,p_null,p_transition
40,25.436,90397.26900541027,0.5788071542543652,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.42492062,0.18635537,0.34973162,0.038992357,0.96100765
40,25.436,90397.26900541027,0.5788071542543652,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.42492062,0.18635537,0.34973162,0.038992357,0.96100765
40,25.436,90397.26900541027,0.5788071542543652,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.42492062,0.18635537,0.34973162,0.038992357,0.96100765
40,25.436,90397.26900541027,0.5788071542543652,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.42492062,0.18635537,0.34973162,0.038992357,0.96100765
41,25.396,82911.75335644264,0.6129796265187353,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.47001997,0.13547502,0.35975456,0.03475042,0.9652496
41,25.396,82911.75335644264,0.6129796265187353,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.47001997,0.13547502,0.35975456,0.03475042,0.9652496
41,25.396,82911.75335644264,0.6129796265187353,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.47001997,0.13547502,0.35975456,0.03475042,0.9652496
41,25.396,82911.75335644264,0.6129796265187353,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.47001997,0.13547502,0.35975456,0.03475042,0.9652496
42,25.357,82480.62019923603,0.6116100824891253,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.47002918,0.13352637,0.36452484,0.031919666,0.96808034
42,25.357,82480.62019923603,0.6116100824891253,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.47002918,0.13352637,0.36452484,0.031919666,0.96808034
42,25.357,82480.62019923603,0.6116100824891253,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.47002918,0.13352637,0.36452484,0.031919666,0.96808034
42,25.357,82480.62019923603,0.6116100824891253,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.47002918,0.13352637,0.36452484,0.031919666,0.96808034
43,25.317,83028.61959054133,0.6075705233194284,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.46548873,0.123790026,0.3867032,0.02401799,0.975982
43,25.317,83028.61959054133,0.6075705233194284,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.46548873,0.123790026,0.3867032,0.02401799,0.975982
43,25.317,83028.61959054133,0.6075705233194284,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.46548873,0.123790026,0.3867032,0.02401799,0.975982
43,25.317,83028.61959054133,0.6075705233194284,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.46548873,0.123790026,0.3867032,0.02401799,0.975982
44,25.277,82899.17252213268,0.6379238483799416,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.44637957,0.1287122,0.40160275,0.0233054,0.9766946
44,25.277,82899.17252213268,0.6379238483799416,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.44637957,0.1287122,0.40160275,0.0233054,0.9766946
44,25.277,82899.17252213268,0.6379238483799416,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.44637957,0.1287122,0.40160275,0.0233054,0.9766946
44,25.277,82899.17252213268,0.6379238483799416,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.44637957,0.1287122,0.40160275,0.0233054,0.9766946
45,25.237,73760.95815914441,0.5462123530939201,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.44967636,0.16120371,0.36404485,0.025075143,0.97492486
45,25.237,73760.95815914441,0.5462123530939201,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.44967636,0.16120371,0.36404485,0.025075143,0.97492486
45,25.237,73760.95815914441,0.5462123530939201,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.44967636,0.16120371,0.36404485,0.025075143,0.97492486
45,25.237,73760.95815914441,0.5462123530939201,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.44967636,0.16120371,0.36404485,0.025075143,0.97492486
46,25.197,67986.99835491691,0.4572138964714227,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.41566047,0.23322426,0.33753595,0.013579321,0.9864207
46,25.197,67986.99835491691,0.4572138964714227,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.41566047,0.23322426,0.33753595,0.013579321,0.9864207
46,25.197,67986.99835491691,0.4572138964714227,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.41566047,0.23322426,0.33753595,0.013579321,0.9864207
46,25.197,67986.99835491691,0.4572138964714227,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.41566047,0.23322426,0.33753595,0.013579321,0.9864207
47,25.157,59162.9191788595,0.623160330972715,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.4311266,0.2209898,0.33420968,0.013673848,0.98632616
47,25.157,59162.9191788595,0.623160330972715,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.4311266,0.2209898,0.33420968,0.013673848,0.98632616
47,25.157,59162.9191788595,0.623160330972715,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.4311266,0.2209898,0.33420968,0.013673848,0.98632616
47,25.157,59162.9191788595,0.623160330972715,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.4311266,0.2209898,0.33420968,0.013673848,0.98632616
48,25.118,60618.88829949307,0.634671568718411,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.41225252,0.2582409,0.3173168,0.012189758,0.98781025
48,25.118,60618.88829949307,0.634671568718411,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.41225252,0.2582409,0.3173168,0.012189758,0.98781025
48,25.118,60618.88829949307,0.634671568718411,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.41225252,0.2582409,0.3173168,0.012189758,0.98781025
48,25.118,60618.88829949307,0.634671568718411,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.41225252,0.2582409,0.3173168,0.012189758,0.98781025
49,25.078,68574.30524552359,0.643252994363485,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.4268096,0.237006,0.32376108,0.012423323,0.98757666
49,25.078,68574.30524552359,0.643252994363485,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.4268096,0.237006,0.32376108,0.012423323,0.98757666
49,25.078,68574.30524552359,0.643252994363485,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.4268096,0.237006,0.32376108,0.012423323,0.98757666
50,25.038,77715.09066505492,0.6871458474908285,-0.6458405191985147,0.28097391659976617,neutral,Ti,0.43816125,0.22100513,0.33031142,0.0105221905,0.9894778
