position,age_kyr_bp,variance,lag1_ac,ktau_variance,ktau_lag1_ac,segment_type,element,p_neutral,p_pre_transition,p_transition
28,55.189,0.09655542351245293,-0.03315717595468882,0.010322795481850184,-0.038710483056938194,forced,Mo,0.6789289189087263,0.32107108109127364,0.32107108109127364
28,55.189,0.09655542351245293,-0.03315717595468882,0.010322795481850184,-0.038710483056938194,forced,Mo,0.6789289189087263,0.32107108109127364,0.32107108109127364
29,55.149,0.08700397049802613,-0.013597676474071013,0.010322795481850184,-0.038710483056938194,forced,Mo,0.7176394983882068,0.28236050161179327,0.28236050161179327
30,55.11,0.09167097851483515,-0.04379887820441229,0.010322795481850184,-0.038710483056938194,forced,Mo,0.6973495818196723,0.3026504181803277,0.3026504181803277
30,55.11,0.09167097851483515,-0.04379887820441229,0.010322795481850184,-0.038710483056938194,forced,Mo,0.6296866597324279,0.3703133402675722,0.3703133402675722
31,55.07,0.07569248720486005,0.10697547447148713,0.010322795481850184,-0.038710483056938194,forced,Mo,0.853394180966533,0.14660581903346703,0.14660581903346703
32,55.03,0.0705740034976406,0.04320219725777601,0.010322795481850184,-0.038710483056938194,forced,Mo,0.8990337531683728,0.10096624683162726,0.10096624683162726
33,54.99,0.06984147124824505,0.11584197951351442,0.010322795481850184,-0.038710483056938194,forced,Mo,0.9019824745405826,0.09801752545941728,0.09801752545941728
33,54.99,0.06984147124824505,0.11584197951351442,0.010322795481850184,-0.038710483056938194,forced,Mo,0.918139199226767,0.08186080077323317,0.08186080077323317
34,54.95,0.06989207860202512,0.079454698609564,0.010322795481850184,-0.038710483056938194,forced,Mo,0.9115795291926468,0.0884204708073529,0.0884204708073529
35,54.91,0.0712180180930101,0.0986709590722025,0.010322795481850184,-0.038710483056938194,forced,Mo,0.9074580144227937,0.09254198557720605,0.09254198557720605
36,54.871,0.07148196516679352,0.09380511069951177,0.010322795481850184,-0.038710483056938194,forced,Mo,0.9109352145116837,0.08906478548831627,0.08906478548831627
36,54.871,0.07148196516679352,0.09380511069951177,0.010322795481850184,-0.038710483056938194,forced,Mo,0.9098081807959282,0.09019181920407163,0.09019181920407163
37,54.831,0.0584192437418387,-0.007111885253189011,0.010322795481850184,-0.038710483056938194,forced,Mo,0.8696504374890758,0.13034956251092444,0.13034956251092444
38,54.791,0.06095827125261986,0.05444485311243873,0.010322795481850184,-0.038710483056938194,forced,Mo,0.8410640942411032,0.15893590575889677,0.15893590575889677
39,54.751,0.06086081272398655,0.03312626830619214,0.010322795481850184,-0.038710483056938194,forced,Mo,0.8702467370329501,0.12975326296705006,0.12975326296705006
39,54.751,0.06086081272398655,0.03312626830619214,0.010322795481850184,-0.038710483056938194,forced,Mo,0.8560572688854566,0.14394273111454337,0.14394273111454337
40,54.711,0.060839284342917584,0.03236447679412194,0.010322795481850184,-0.038710483056938194,forced,Mo,0.855499546631628,0.14450045336837194,0.14450045336837194
41,54.672,0.06457870391266342,0.034445368011740835,0.010322795481850184,-0.038710483056938194,forced,Mo,0.8564321565108068,0.14356784348919305,0.14356784348919305
42,54.632,0.06337979026256146,-0.020515618757350498,0.010322795481850184,-0.038710483056938194,forced,Mo,0.8077128090964893,0.1922871909035107,0.1922871909035107
42,54.632,0.06337979026256146,-0.020515618757350498,0.010322795481850184,-0.038710483056938194,forced,Mo,0.7286689958037973,0.2713310041962027,0.2713310041962027
43,54.592,0.06437777395970644,-0.0011199091374315066,0.010322795481850184,-0.038710483056938194,forced,Mo,0.7605243403769886,0.23947565962301132,0.23947565962301132
44,54.552,0.06485736811340603,0.020743143636424866,0.010322795481850184,-0.038710483056938194,forced,Mo,0.8140570786289382,0.1859429213710619,0.1859429213710619
45,54.512,0.06439117580535302,0.03949741910065356,0.010322795481850184,-0.038710483056938194,forced,Mo,0.851486957951785,0.14851304204821497,0.14851304204821497
45,54.512,0.06439117580535302,0.03949741910065356,0.010322795481850184,-0.038710483056938194,forced,Mo,0.8648006858793267,0.1351993141206734,0.1351993141206734
46,54.472,0.06270967772976446,0.0585955620442739,0.010322795481850184,-0.038710483056938194,forced,Mo,0.8762832892728704,0.12371671072712975,0.12371671072712975
47,54.433,0.07823183084672891,0.024511314796972255,0.010322795481850184,-0.038710483056938194,forced,Mo,0.8673407007854571,0.13265929921454292,0.13265929921454292
48,54.393,0.07220476369904334,0.012492353586787141,0.010322795481850184,-0.038710483056938194,forced,Mo,0.8314795402182282,0.16852045978177166,0.16852045978177166
48,54.393,0.07220476369904334,0.012492353586787141,0.010322795481850184,-0.038710483056938194,forced,Mo,0.81962374704773,0.18037625295227008,0.18037625295227008
49,54.353,0.07230131995031096,0.019744075130068612,0.010322795481850184,-0.038710483056938194,forced,Mo,0.8269553219569767,0.17304467804302334,0.17304467804302334
50,54.313,0.06917746412148752,0.03817408278791285,0.010322795481850184,-0.038710483056938194,forced,Mo,0.8495758511063164,0.15042414889368358,0.15042414889368358
51,54.273,0.07672010180736027,0.02939247927155951,0.010322795481850184,-0.038710483056938194,forced,Mo,0.8568090463901215,0.14319095360987857,0.14319095360987857
51,54.273,0.07672010180736027,0.02939247927155951,0.010322795481850184,-0.038710483056938194,forced,Mo,0.8501511829957855,0.14984881700421446,0.14984881700421446
52,54.233,0.08220096612543674,-0.005567032512807336,0.010322795481850184,-0.038710483056938194,forced,Mo,0.8182670451631683,0.18173295483683183,0.18173295483683183
53,54.194,0.07066149431901662,-0.017222785015168218,0.010322795481850184,-0.038710483056938194,forced,Mo,0.7584652520645034,0.24153474793549676,0.24153474793549676
54,54.154,0.07274118746708481,0.026634711292977398,0.010322795481850184,-0.038710483056938194,forced,Mo,0.8022897189272464,0.19771028107275343,0.19771028107275343
54,54.154,0.07274118746708481,0.026634711292977398,0.010322795481850184,-0.038710483056938194,forced,Mo,0.845813543695456,0.15418645630454367,0.15418645630454367
55,54.114,0.07299527633829571,0.04598033091168639,0.010322795481850184,-0.038710483056938194,forced,Mo,0.8603774663350165,0.13962253366498328,0.13962253366498328
56,54.074,0.06997118978913455,0.024994852400782457,0.010322795481850184,-0.038710483056938194,forced,Mo,0.859258943289176,0.1407410567108239,0.1407410567108239
57,54.034,0.07502882117290224,0.07149971927179925,0.010322795481850184,-0.038710483056938194,forced,Mo,0.8752607466464678,0.12473925335353195,0.12473925335353195
