position,age_kyr_bp,variance,lag1_ac,ktau_variance,ktau_lag1_ac,segment_type,element,p_fold,p_hopf,p_transcritical,p_null,p_transition
60,62.638,0.463352917244754,0.057862336772842034,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.050581593,0.41109222,0.53814924,0.00017689329,0.9998231
60,62.638,0.463352917244754,0.057862336772842034,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.050581597,0.41109225,0.53814924,0.00017689339,0.9998231
60,62.638,0.463352917244754,0.057862336772842034,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.050581597,0.41109225,0.53814924,0.0001768933,0.9998231
61,62.598,0.4139231778515444,0.05139196534571292,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.03659538,0.4664072,0.4969372,6.0317157e-05,0.9999397
61,62.598,0.4139231778515444,0.05139196534571292,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.036595386,0.46640715,0.4969372,6.0317154e-05,0.9999397
62,62.558,0.41616243275219805,0.053504837214166205,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.052952237,0.3983973,0.5483347,0.00031575168,0.9996843
62,62.558,0.41616243275219805,0.053504837214166205,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.052952226,0.39839736,0.5483347,0.00031575173,0.9996843
62,62.558,0.41616243275219805,0.053504837214166205,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.052952245,0.3983973,0.5483347,0.00031575168,0.9996843
63,62.518,0.39692830203535084,0.06354829455448789,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.03645829,0.45272714,0.51072514,8.940788e-05,0.9999106
63,62.518,0.39692830203535084,0.06354829455448789,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.036458295,0.45272723,0.5107251,8.94079e-05,0.9999106
64,62.478,0.4226320217603878,0.07101079292738727,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.05331832,0.38282442,0.5635653,0.00029191983,0.99970806
64,62.478,0.4226320217603878,0.07101079292738727,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.05331832,0.38282442,0.5635653,0.00029191983,0.99970806
64,62.478,0.4226320217603878,0.07101079292738727,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.05331832,0.38282445,0.56356525,0.0002919197,0.99970806
65,62.438,0.4487469855005115,0.13270719989661267,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.040293798,0.4529544,0.50669605,5.5734527e-05,0.99994427
65,62.438,0.4487469855005115,0.13270719989661267,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.040293794,0.45295447,0.50669605,5.5734497e-05,0.99994427
66,62.399,0.45187466653673036,0.1507282194532393,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.060476623,0.38046253,0.55875605,0.00030475878,0.99969524
66,62.399,0.45187466653673036,0.1507282194532393,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.060476623,0.3804625,0.5587561,0.0003047589,0.99969524
66,62.399,0.45187466653673036,0.1507282194532393,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.060476616,0.3804625,0.55875605,0.00030475878,0.99969524
67,62.359,0.44517584590164117,0.14913621783358527,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.043440755,0.4447741,0.51168174,0.00010337001,0.99989665
67,62.359,0.44517584590164117,0.14913621783358527,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.04344076,0.4447741,0.5116818,0.000103369915,0.99989665
68,62.319,0.45517429938933973,0.1570375869166116,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.066597305,0.35902622,0.5737882,0.0005882596,0.99941176
68,62.319,0.45517429938933973,0.1570375869166116,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.066597305,0.35902613,0.5737882,0.0005882595,0.99941176
69,62.279,0.44568726729337693,0.19166228011547182,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.050526075,0.4277723,0.52154064,0.00016093312,0.99983907
69,62.279,0.44568726729337693,0.19166228011547182,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.05052608,0.4277723,0.52154064,0.00016093312,0.99983907
69,62.279,0.44568726729337693,0.19166228011547182,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.050526075,0.4277723,0.52154064,0.00016093327,0.99983907
70,62.239,0.4494689494699576,0.2378094103631639,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.07583909,0.3394157,0.58384615,0.0008990364,0.999101
70,62.239,0.4494689494699576,0.2378094103631639,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.07583908,0.33941567,0.58384615,0.00089903554,0.999101
71,62.199,0.41702385198332925,0.18258046441853842,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.053783145,0.42567128,0.52034545,0.00020004463,0.99979997
71,62.199,0.41702385198332925,0.18258046441853842,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.053783137,0.42567134,0.52034545,0.00020004467,0.99979997
71,62.199,0.41702385198332925,0.18258046441853842,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.053783145,0.42567128,0.52034545,0.00020004464,0.99979997
72,62.16,0.4047490530447786,0.19085550144349847,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.08001187,0.33181348,0.5868572,0.0013174968,0.9986825
72,62.16,0.4047490530447786,0.19085550144349847,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.08001186,0.33181348,0.5868572,0.0013174968,0.9986825
73,62.12,0.4048925229894516,0.1962909373367471,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.06067528,0.4037391,0.53513217,0.00045350674,0.99954647
73,62.12,0.4048925229894516,0.1962909373367471,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.06067528,0.4037391,0.53513217,0.00045350677,0.99954647
73,62.12,0.4048925229894516,0.1962909373367471,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.06067528,0.4037391,0.53513217,0.00045350674,0.99954647
74,62.08,0.40090607379724363,0.17766117670298257,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.08661396,0.30533138,0.6055104,0.0025442713,0.9974557
74,62.08,0.40090607379724363,0.17766117670298257,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.08661396,0.30533138,0.6055104,0.0025442713,0.9974557
75,62.04,0.39487055488068556,0.11043445032121676,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.06676674,0.38516673,0.54721725,0.00084922905,0.99915075
75,62.04,0.39487055488068556,0.11043445032121676,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.06676674,0.38516673,0.54721725,0.00084922905,0.99915075
76,62.0,0.28803917949979924,0.07805780535313303,-0.33208998883399166,0.5831186418108671,neutral,Mo,0.09043877,0.2930202,0.6135005,0.0030405626,0.99695945
