position,age_kyr_bp,variance,lag1_ac,ktau_variance,ktau_lag1_ac,segment_type,element,p_fold,p_hopf,p_transcritical,p_null,p_transition
31,23.803,46254.909554079044,0.3381853348555123,-0.8615670264516645,0.3696109665046752,forced,Ti,0.08880757,0.49829635,0.13432676,0.27856922,0.7214308
31,23.803,46254.909554079044,0.3381853348555123,-0.8615670264516645,0.3696109665046752,forced,Ti,0.08880757,0.49829635,0.13432676,0.27856922,0.7214308
32,23.763,44125.11647566665,0.28363318798409937,-0.8615670264516645,0.3696109665046752,forced,Ti,0.09289404,0.518055,0.1104956,0.2785554,0.7214446
33,23.724,42063.76025622364,0.259172412555226,-0.8615670264516645,0.3696109665046752,forced,Ti,0.10076536,0.5184395,0.10437088,0.2764242,0.72357583
34,23.684,44488.553889723924,0.24468805284745276,-0.8615670264516645,0.3696109665046752,forced,Ti,0.111525506,0.52581024,0.116562046,0.24610224,0.7538978
35,23.644,39242.76373838439,0.2650764062690947,-0.8615670264516645,0.3696109665046752,forced,Ti,0.07399655,0.596794,0.099436976,0.22977245,0.77022755
35,23.644,39242.76373838439,0.2650764062690947,-0.8615670264516645,0.3696109665046752,forced,Ti,0.07399655,0.596794,0.099436976,0.22977245,0.77022755
36,23.604,40054.90443668777,0.2621240301301229,-0.8615670264516645,0.3696109665046752,forced,Ti,0.069966055,0.6367968,0.102870904,0.19036631,0.8096337
37,23.564,40457.451910539,0.3206087875091833,-0.8615670264516645,0.3696109665046752,forced,Ti,0.08469066,0.6132534,0.10145221,0.20060362,0.7993964
38,23.524,40733.320934891344,0.3299745604243896,-0.8615670264516645,0.3696109665046752,forced,Ti,0.0627,0.65544987,0.0922701,0.18958005,0.8104199
39,23.485,40307.894599193016,0.30957561463729744,-0.8615670264516645,0.3696109665046752,forced,Ti,0.04889445,0.69654274,0.06309131,0.19147146,0.80852854
40,23.445,39951.277781742174,0.35345566793912403,-0.8615670264516645,0.3696109665046752,forced,Ti,0.054056067,0.7086561,0.068354025,0.1689339,0.83106613
40,23.445,39951.277781742174,0.35345566793912403,-0.8615670264516645,0.3696109665046752,forced,Ti,0.054056067,0.7086561,0.068354025,0.1689339,0.83106613
41,23.405,38349.49164702443,0.34202290747224934,-0.8615670264516645,0.3696109665046752,forced,Ti,0.05087528,0.66941136,0.07270982,0.20700353,0.79299647
42,23.365,39428.655247771145,0.34078181148418807,-0.8615670264516645,0.3696109665046752,forced,Ti,0.052936755,0.6551058,0.08028057,0.21167684,0.78832316
43,23.325,38932.946121190675,0.3772526797007485,-0.8615670264516645,0.3696109665046752,forced,Ti,0.049904425,0.68163854,0.07636616,0.19209093,0.8079091
44,23.285,37324.48115741028,0.35963374752245664,-0.8615670264516645,0.3696109665046752,forced,Ti,0.051370744,0.67538,0.06544497,0.20780432,0.7921957
44,23.285,37324.48115741028,0.35963374752245664,-0.8615670264516645,0.3696109665046752,forced,Ti,0.051370744,0.67538,0.06544497,0.20780432,0.7921957
45,23.246,36940.658014924156,0.3759614648165558,-0.8615670264516645,0.3696109665046752,forced,Ti,0.058212645,0.6423636,0.075018525,0.22440517,0.77559483
46,23.206,37735.45304541562,0.35713348940178385,-0.8615670264516645,0.3696109665046752,forced,Ti,0.057431325,0.6012601,0.07914556,0.262163,0.73783696
47,23.166,31584.895459308816,0.2627127218200519,-0.8615670264516645,0.3696109665046752,forced,Ti,0.057634253,0.649365,0.068031974,0.22496878,0.7750312
48,23.126,29707.80328228987,0.3365027442364764,-0.8615670264516645,0.3696109665046752,forced,Ti,0.061234623,0.65127486,0.07163954,0.21585095,0.78414905
49,23.086,28877.18458988386,0.36644331207182185,-0.8615670264516645,0.3696109665046752,forced,Ti,0.07477699,0.6406228,0.080819674,0.20378049,0.7962195
49,23.086,28877.18458988386,0.36644331207182185,-0.8615670264516645,0.3696109665046752,forced,Ti,0.07477699,0.6406228,0.080819674,0.20378049,0.7962195
50,23.046,28667.0981936969,0.36526092854510134,-0.8615670264516645,0.3696109665046752,forced,Ti,0.0830513,0.60883987,0.08928291,0.21882597,0.78117406
51,23.007,24294.841957223845,0.320853541056592,-0.8615670264516645,0.3696109665046752,forced,Ti,0.1034568,0.59562975,0.08856399,0.21234941,0.7876506
52,22.967,25558.24948680202,0.35417458505222954,-0.8615670264516645,0.3696109665046752,forced,Ti,0.12489713,0.6007387,0.08018477,0.19417934,0.80582064
53,22.927,25698.66856710791,0.3212485594159177,-0.8615670264516645,0.3696109665046752,forced,Ti,0.104809016,0.5922442,0.09246789,0.21047884,0.78952116
53,22.927,25698.66856710791,0.3212485594159177,-0.8615670264516645,0.3696109665046752,forced,Ti,0.104809016,0.5922442,0.09246789,0.21047884,0.78952116
54,22.887,25379.000194346685,0.29944481676137036,-0.8615670264516645,0.3696109665046752,forced,Ti,0.12388522,0.59702384,0.09341438,0.18567657,0.8143234
55,22.847,23198.513654270668,0.3069708780895654,-0.8615670264516645,0.3696109665046752,forced,Ti,0.12777302,0.54953396,0.0997134,0.22297965,0.77702034
56,22.807,23962.232485038076,0.311269050335218,-0.8615670264516645,0.3696109665046752,forced,Ti,0.11957308,0.5213632,0.101817004,0.25724667,0.7427533
57,22.768,25582.614311721878,0.35406442199772975,-0.8615670264516645,0.3696109665046752,forced,Ti,0.11665041,0.51613516,0.12693085,0.24028365,0.75971633
58,22.728,25100.981424783506,0.4041151784832437,-0.8615670264516645,0.3696109665046752,forced,Ti,0.092769444,0.56933707,0.10013877,0.23775479,0.7622452
