position,age_kyr_bp,variance,lag1_ac,ktau_variance,ktau_lag1_ac,segment_type,element,p_neutral,p_pre_transition,p_transition
37,40.532,0.2365776511745642,-0.18028955892064846,0.02559951644937445,0.11965300177741885,neutral,U,0.029808577139723454,0.9701914228602765,0.9701914228602765
37,40.532,0.2365776511745642,-0.18028955892064846,0.02559951644937445,0.11965300177741885,neutral,U,0.029808577139723454,0.9701914228602765,0.9701914228602765
38,40.492,0.23961529323849476,-0.2101375926908766,0.02559951644937445,0.11965300177741885,neutral,U,0.01727675221364161,0.9827232477863582,0.9827232477863582
39,40.452,0.24283842579045592,-0.22968280979415476,0.02559951644937445,0.11965300177741885,neutral,U,0.006599336206932733,0.9934006637930671,0.9934006637930671
40,40.412,0.2655064013332843,-0.1706616612965243,0.02559951644937445,0.11965300177741885,neutral,U,0.014306043172458363,0.9856939568275417,0.9856939568275417
41,40.373,0.26572211782413035,-0.1406583528556528,0.02559951644937445,0.11965300177741885,neutral,U,0.06812090355959728,0.9318790964404027,0.9318790964404027
42,40.333,0.26641324269928673,-0.13728149724236424,0.02559951644937445,0.11965300177741885,neutral,U,0.11263257101894311,0.887367428981057,0.887367428981057
43,40.293,0.22802693515671033,-0.07989534784033987,0.02559951644937445,0.11965300177741885,neutral,U,0.242754543529719,0.7572454564702812,0.7572454564702812
44,40.253,0.22449584597916208,-0.0507157073447082,0.02559951644937445,0.11965300177741885,neutral,U,0.5,0.5,0.5
45,40.213,0.21952532479621883,-0.0324798408752231,0.02559951644937445,0.11965300177741885,neutral,U,0.625156221536824,0.37484377846317607,0.37484377846317607
46,40.173,0.21655627408477357,-0.09251452643939426,0.02559951644937445,0.11965300177741885,neutral,U,0.5148580629283079,0.4851419370716922,0.4851419370716922
47,40.134,0.19658218370172886,-0.1272826416242372,0.02559951644937445,0.11965300177741885,neutral,U,0.23663387885665296,0.7633661211433469,0.7633661211433469
48,40.094,0.19363427698074942,-0.11832746923756181,0.02559951644937445,0.11965300177741885,neutral,U,0.174817919473986,0.8251820805260139,0.8251820805260139
49,40.054,0.19528888435162528,-0.12128829062581432,0.02559951644937445,0.11965300177741885,neutral,U,0.18826038208546358,0.8117396179145362,0.8117396179145362
50,40.014,0.19592902388477468,-0.11639377217574313,0.02559951644937445,0.11965300177741885,neutral,U,0.19270650329138794,0.807293496708612,0.807293496708612
51,39.974,0.23071523731344656,-0.12832577645476367,0.02559951644937445,0.11965300177741885,neutral,U,0.17652053768386064,0.8234794623161394,0.8234794623161394
52,39.934,0.2365776511745642,-0.18028955892064846,0.02559951644937445,0.11965300177741885,neutral,U,0.07127082794463827,0.9287291720553619,0.9287291720553619
53,39.895,0.23961529323849476,-0.2101375926908766,0.02559951644937445,0.11965300177741885,neutral,U,0.01727675221364161,0.9827232477863582,0.9827232477863582
54,39.855,0.24283842579045592,-0.22968280979415476,0.02559951644937445,0.11965300177741885,neutral,U,0.006599336206932733,0.9934006637930671,0.9934006637930671
55,39.815,0.2655064013332843,-0.1706616612965243,0.02559951644937445,0.11965300177741885,neutral,U,0.014306043172458363,0.9856939568275417,0.9856939568275417
56,39.775,0.26572211782413035,-0.1406583528556528,0.02559951644937445,0.11965300177741885,neutral,U,0.06812090355959728,0.9318790964404027,0.9318790964404027
57,39.735,0.26641324269928673,-0.13728149724236424,0.02559951644937445,0.11965300177741885,neutral,U,0.11263257101894311,0.887367428981057,0.887367428981057
58,39.695,0.22802693515671033,-0.07989534784033987,0.02559951644937445,0.11965300177741885,neutral,U,0.242754543529719,0.7572454564702812,0.7572454564702812
59,39.656,0.22449584597916208,-0.0507157073447082,0.02559951644937445,0.11965300177741885,neutral,U,0.5,0.5,0.5
60,39.616,0.21952532479621883,-0.0324798408752231,0.02559951644937445,0.11965300177741885,neutral,U,0.625156221536824,0.37484377846317607,0.37484377846317607
61,39.576,0.21655627408477357,-0.09251452643939426,0.02559951644937445,0.11965300177741885,neutral,U,0.5148580629283079,0.4851419370716922,0.4851419370716922
62,39.536,0.19658218370172886,-0.1272826416242372,0.02559951644937445,0.11965300177741885,neutral,U,0.23663387885665296,0.7633661211433469,0.7633661211433469
63,39.496,0.19363427698074942,-0.11832746923756181,0.02559951644937445,0.11965300177741885,neutral,U,0.174817919473986,0.8251820805260139,0.8251820805260139
64,39.456,0.19528888435162528,-0.12128829062581432,0.02559951644937445,0.11965300177741885,neutral,U,0.18826038208546358,0.8117396179145362,0.8117396179145362
65,39.417,0.19592902388477468,-0.11639377217574313,0.02559951644937445,0.11965300177741885,neutral,U,0.19270650329138794,0.807293496708612,0.807293496708612
66,39.377,0.23071523731344656,-0.12832577645476367,0.02559951644937445,0.11965300177741885,neutral,U,0.17652053768386064,0.8234794623161394,0.8234794623161394
67,39.337,0.2365776511745642,-0.18028955892064846,0.02559951644937445,0.11965300177741885,neutral,U,0.07127082794463827,0.9287291720553619,0.9287291720553619
68,39.297,0.23961529323849476,-0.2101375926908766,0.02559951644937445,0.11965300177741885,neutral,U,0.01727675221364161,0.9827232477863582,0.9827232477863582
69,39.257,0.24283842579045592,-0.22968280979415476,0.02559951644937445,0.11965300177741885,neutral,U,0.006599336206932733,0.9934006637930671,0.9934006637930671
70,39.217,0.2655064013332843,-0.1706616612965243,0.02559951644937445,0.11965300177741885,neutral,U,0.014306043172458363,0.9856939568275417,0.9856939568275417
71,39.178,0.26572211782413035,-0.1406583528556528,0.02559951644937445,0.11965300177741885,neutral,U,0.06812090355959728,0.9318790964404027,0.9318790964404027
72,39.138,0.26641324269928673,-0.13728149724236424,0.02559951644937445,0.11965300177741885,neutral,U,0.11263257101894311,0.887367428981057,0.887367428981057
73,39.098,0.22802693515671033,-0.07989534784033987,0.02559951644937445,0.11965300177741885,neutral,U,0.242754543529719,0.7572454564702812,0.7572454564702812
74,39.058,0.22449584597916208,-0.0507157073447082,0.02559951644937445,0.11965300177741885,neutral,U,0.5,0.5,0.5
75,39.018,0.21952532479621883,-0.0324798408752231,0.02559951644937445,0.11965300177741885,neutral,U,0.625156221536824,0.37484377846317607,0.37484377846317607
37,40.532,0.2234106059644425,0.055571653535118205,0.02559951644937445,0.11965300177741885,neutral,U,0.8100584926089419,0.18994150739105808,0.18994150739105808
37,40.532,0.2234106059644425,0.055571653535118205,0.02559951644937445,0.11965300177741885,neutral,U,0.8788275764436738,0.12117242355632626,0.12117242355632626
38,40.492,0.22300952987127168,0.03842359889546809,0.02559951644937445,0.11965300177741885,neutral,U,0.8692481123214159,0.13075188767858403,0.13075188767858403
39,40.452,0.22454621983444772,0.05233746114131519,0.02559951644937445,0.11965300177741885,neutral,U,0.8672616047899135,0.13273839521008643,0.13273839521008643
40,40.412,0.22813470641901035,0.03797102670744924,0.02559951644937445,0.11965300177741885,neutral,U,0.8669405569509074,0.13305944304909284,0.13305944304909284
41,40.373,0.20540004162442274,0.006189151863825443,0.02559951644937445,0.11965300177741885,neutral,U,0.8316606190373182,0.16833938096268197,0.16833938096268197
42,40.333,0.2036723794148819,0.013558020647775408,0.02559951644937445,0.11965300177741885,neutral,U,0.806614540781174,0.19338545921882588,0.19338545921882588
43,40.293,0.20313597591302038,0.03507111344186978,0.02559951644937445,0.11965300177741885,neutral,U,0.835986110482206,0.164013889517794,0.164013889517794
44,40.253,0.19783827479845362,0.05182394634120553,0.02559951644937445,0.11965300177741885,neutral,U,0.8651866495467568,0.13481335045324308,0.13481335045324308
45,40.213,0.23035036979388446,0.07461578648934784,0.02559951644937445,0.11965300177741885,neutral,U,0.886339762778542,0.11366023722145785,0.11366023722145785
46,40.173,0.23625283789081847,-0.005991282798463823,0.02559951644937445,0.11965300177741885,neutral,U,0.8519335988132117,0.1480664011867883,0.1480664011867883
47,40.134,0.23182246610879215,-0.011895452371044599,0.02559951644937445,0.11965300177741885,neutral,U,0.755458300908399,0.24454169909160095,0.24454169909160095
48,40.094,0.234081018727064,-0.010169845551950447,0.02559951644937445,0.11965300177741885,neutral,U,0.7488789186723818,0.2511210813276183,0.2511210813276183
49,40.054,0.25619018476385785,0.018007115824620504,0.02559951644937445,0.11965300177741885,neutral,U,0.7914272180913526,0.2085727819086471,0.2085727819086471
50,40.014,0.2577843639053954,0.05123533760559249,0.02559951644937445,0.11965300177741885,neutral,U,0.8520031492963885,0.1479968507036115,0.1479968507036115
51,39.974,0.25775157044060193,0.008793624277106763,0.02559951644937445,0.11965300177741885,neutral,U,0.8447747214794612,0.1552252785205387,0.1552252785205387
52,39.934,0.2234106059644425,0.055571653535118205,0.02559951644937445,0.11965300177741885,neutral,U,0.8485350345760173,0.1514649654239828,0.1514649654239828
53,39.895,0.22300952987127168,0.03842359889546809,0.02559951644937445,0.11965300177741885,neutral,U,0.8692481123214159,0.13075188767858403,0.13075188767858403
54,39.855,0.22454621983444772,0.05233746114131519,0.02559951644937445,0.11965300177741885,neutral,U,0.8672616047899135,0.13273839521008643,0.13273839521008643
55,39.815,0.22813470641901035,0.03797102670744924,0.02559951644937445,0.11965300177741885,neutral,U,0.8669405569509074,0.13305944304909284,0.13305944304909284
56,39.775,0.20540004162442274,0.006189151863825443,0.02559951644937445,0.11965300177741885,neutral,U,0.8316606190373182,0.16833938096268197,0.16833938096268197
57,39.735,0.2036723794148819,0.013558020647775408,0.02559951644937445,0.11965300177741885,neutral,U,0.806614540781174,0.19338545921882588,0.19338545921882588
58,39.695,0.20313597591302038,0.03507111344186978,0.02559951644937445,0.11965300177741885,neutral,U,0.835986110482206,0.164013889517794,0.164013889517794
59,39.656,0.19783827479845362,0.05182394634120553,0.02559951644937445,0.11965300177741885,neutral,U,0.8651866495467568,0.13481335045324308,0.13481335045324308
60,39.616,0.23035036979388446,0.07461578648934784,0.02559951644937445,0.11965300177741885,neutral,U,0.886339762778542,0.11366023722145785,0.11366023722145785
61,39.576,0.23625283789081847,-0.005991282798463823,0.02559951644937445,0.11965300177741885,neutral,U,0.8519335988132117,0.1480664011867883,0.1480664011867883
62,39.536,0.23182246610879215,-0.011895452371044599,0.02559951644937445,0.11965300177741885,neutral,U,0.755458300908399,0.24454169909160095,0.24454169909160095
63,39.496,0.234081018727064,-0.010169845551950447,0.02559951644937445,0.11965300177741885,neutral,U,0.7488789186723818,0.2511210813276183,0.2511210813276183
64,39.456,0.25619018476385785,0.018007115824620504,0.02559951644937445,0.11965300177741885,neutral,U,0.7914272180913526,0.2085727819086471,0.2085727819086471
65,39.417,0.2577843639053954,0.05123533760559249,0.02559951644937445,0.11965300177741885,neutral,U,0.8520031492963885,0.1479968507036115,0.1479968507036115
66,39.377,0.25775157044060193,0.008793624277106763,0.02559951644937445,0.11965300177741885,neutral,U,0.8447747214794612,0.1552252785205387,0.1552252785205387
67,39.337,0.2234106059644425,0.055571653535118205,0.02559951644937445,0.11965300177741885,neutral,U,0.8485350345760173,0.1514649654239828,0.1514649654239828
68,39.297,0.22300952987127168,0.03842359889546809,0.02559951644937445,0.11965300177741885,neutral,U,0.8692481123214159,0.13075188767858403,0.13075188767858403
69,39.257,0.22454621983444772,0.05233746114131519,0.02559951644937445,0.11965300177741885,neutral,U,0.8672616047899135,0.13273839521008643,0.13273839521008643
70,39.217,0.22813470641901035,0.03797102670744924,0.02559951644937445,0.11965300177741885,neutral,U,0.8669405569509074,0.13305944304909284,0.13305944304909284
71,39.178,0.20540004162442274,0.006189151863825443,0.02559951644937445,0.11965300177741885,neutral,U,0.8316606190373182,0.16833938096268197,0.16833938096268197
72,39.138,0.2036723794148819,0.013558020647775408,0.02559951644937445,0.11965300177741885,neutral,U,0.806614540781174,0.19338545921882588,0.19338545921882588
73,39.098,0.20313597591302038,0.03507111344186978,0.02559951644937445,0.11965300177741885,neutral,U,0.835986110482206,0.164013889517794,0.164013889517794
74,39.058,0.19783827479845362,0.05182394634120553,0.02559951644937445,0.11965300177741885,neutral,U,0.8651866495467568,0.13481335045324308,0.13481335045324308
75,39.018,0.23035036979388446,0.07461578648934784,0.02559951644937445,0.11965300177741885,neutral,U,0.886339762778542,0.11366023722145785,0.11366023722145785
37,40.532,0.2524810617722182,-0.13737127597261073,0.02559951644937445,0.11965300177741885,neutral,U,0.6691011528662896,0.33089884713371054,0.33089884713371054
37,40.532,0.2524810617722182,-0.13737127597261073,0.02559951644937445,0.11965300177741885,neutral,U,0.11799112537406249,0.8820088746259376,0.8820088746259376
38,40.492,0.25179109733109456,-0.18632570398895942,0.02559951644937445,0.11965300177741885,neutral,U,0.05588324864088716,0.9441167513591129,0.9441167513591129
39,40.452,0.21719555051862072,-0.05337327157019347,0.02559951644937445,0.11965300177741885,neutral,U,0.18748007748627007,0.8125199225137297,0.8125199225137297
40,40.412,0.19678453824044398,-0.02804363705448674,0.02559951644937445,0.11965300177741885,neutral,U,0.629676587747989,0.370323412252011,0.370323412252011
41,40.373,0.2013530589905531,-0.0159039011353391,0.02559951644937445,0.11965300177741885,neutral,U,0.7115445177944921,0.2884554822055077,0.2884554822055077
42,40.333,0.20321940652298454,-0.03165847575807814,0.02559951644937445,0.11965300177741885,neutral,U,0.7045634347599763,0.2954365652400237,0.2954365652400237
43,40.293,0.20477048791455535,-0.01877686763065899,0.02559951644937445,0.11965300177741885,neutral,U,0.6989100061892312,0.3010899938107689,0.3010899938107689
44,40.253,0.20841829667686548,-0.013891814646229267,0.02559951644937445,0.11965300177741885,neutral,U,0.7317815885735501,0.2682184114264498,0.2682184114264498
45,40.213,0.20778232141073735,-0.017026105403459404,0.02559951644937445,0.11965300177741885,neutral,U,0.7347676731963706,0.26523232680362946,0.26523232680362946
46,40.173,0.20479693113890762,-0.018799885055280897,0.02559951644937445,0.11965300177741885,neutral,U,0.7262392297381886,0.27376077026181145,0.27376077026181145
47,40.134,0.23836543219955367,0.014376281721899243,0.02559951644937445,0.11965300177741885,neutral,U,0.7756025261038454,0.22439747389615464,0.22439747389615464
48,40.094,0.25632996957601584,-0.09868404308336996,0.02559951644937445,0.11965300177741885,neutral,U,0.6218799497431305,0.37812005025686934,0.37812005025686934
49,40.054,0.255314186711733,-0.10596569012611709,0.02559951644937445,0.11965300177741885,neutral,U,0.27658164194822804,0.7234183580517721,0.7234183580517721
50,40.014,0.25583079686752525,-0.11611225745437326,0.02559951644937445,0.11965300177741885,neutral,U,0.229879556221759,0.7701204437782412,0.7701204437782412
51,39.974,0.2514325310184544,-0.12768905939615058,0.02559951644937445,0.11965300177741885,neutral,U,0.177982799708789,0.8220172002912108,0.8220172002912108
52,39.934,0.2524810617722182,-0.13737127597261073,0.02559951644937445,0.11965300177741885,neutral,U,0.13494704564219603,0.865052954357804,0.865052954357804
53,39.895,0.25179109733109456,-0.18632570398895942,0.02559951644937445,0.11965300177741885,neutral,U,0.05588324864088716,0.9441167513591129,0.9441167513591129
54,39.855,0.21719555051862072,-0.05337327157019347,0.02559951644937445,0.11965300177741885,neutral,U,0.18748007748627007,0.8125199225137297,0.8125199225137297
55,39.815,0.19678453824044398,-0.02804363705448674,0.02559951644937445,0.11965300177741885,neutral,U,0.629676587747989,0.370323412252011,0.370323412252011
56,39.775,0.2013530589905531,-0.0159039011353391,0.02559951644937445,0.11965300177741885,neutral,U,0.7115445177944921,0.2884554822055077,0.2884554822055077
57,39.735,0.20321940652298454,-0.03165847575807814,0.02559951644937445,0.11965300177741885,neutral,U,0.7045634347599763,0.2954365652400237,0.2954365652400237
58,39.695,0.20477048791455535,-0.01877686763065899,0.02559951644937445,0.11965300177741885,neutral,U,0.6989100061892312,0.3010899938107689,0.3010899938107689
59,39.656,0.20841829667686548,-0.013891814646229267,0.02559951644937445,0.11965300177741885,neutral,U,0.7317815885735501,0.2682184114264498,0.2682184114264498
60,39.616,0.20778232141073735,-0.017026105403459404,0.02559951644937445,0.11965300177741885,neutral,U,0.7347676731963706,0.26523232680362946,0.26523232680362946
61,39.576,0.20479693113890762,-0.018799885055280897,0.02559951644937445,0.11965300177741885,neutral,U,0.7262392297381886,0.27376077026181145,0.27376077026181145
62,39.536,0.23836543219955367,0.014376281721899243,0.02559951644937445,0.11965300177741885,neutral,U,0.7756025261038454,0.22439747389615464,0.22439747389615464
63,39.496,0.25632996957601584,-0.09868404308336996,0.02559951644937445,0.11965300177741885,neutral,U,0.6218799497431305,0.37812005025686934,0.37812005025686934
64,39.456,0.255314186711733,-0.10596569012611709,0.02559951644937445,0.11965300177741885,neutral,U,0.27658164194822804,0.7234183580517721,0.7234183580517721
65,39.417,0.25583079686752525,-0.11611225745437326,0.02559951644937445,0.11965300177741885,neutral,U,0.229879556221759,0.7701204437782412,0.7701204437782412
66,39.377,0.2514325310184544,-0.12768905939615058,0.02559951644937445,0.11965300177741885,neutral,U,0.177982799708789,0.8220172002912108,0.8220172002912108
67,39.337,0.2524810617722182,-0.13737127597261073,0.02559951644937445,0.11965300177741885,neutral,U,0.13494704564219603,0.865052954357804,0.865052954357804
68,39.297,0.25179109733109456,-0.18632570398895942,0.02559951644937445,0.11965300177741885,neutral,U,0.05588324864088716,0.9441167513591129,0.9441167513591129
69,39.257,0.21719555051862072,-0.05337327157019347,0.02559951644937445,0.11965300177741885,neutral,U,0.18748007748627007,0.8125199225137297,0.8125199225137297
70,39.217,0.19678453824044398,-0.02804363705448674,0.02559951644937445,0.11965300177741885,neutral,U,0.629676587747989,0.370323412252011,0.370323412252011
71,39.178,0.2013530589905531,-0.0159039011353391,0.02559951644937445,0.11965300177741885,neutral,U,0.7115445177944921,0.2884554822055077,0.2884554822055077
72,39.138,0.20321940652298454,-0.03165847575807814,0.02559951644937445,0.11965300177741885,neutral,U,0.7045634347599763,0.2954365652400237,0.2954365652400237
73,39.098,0.20477048791455535,-0.01877686763065899,0.02559951644937445,0.11965300177741885,neutral,U,0.6989100061892312,0.3010899938107689,0.3010899938107689
74,39.058,0.20841829667686548,-0.013891814646229267,0.02559951644937445,0.11965300177741885,neutral,U,0.7317815885735501,0.2682184114264498,0.2682184114264498
75,39.018,0.20778232141073735,-0.017026105403459404,0.02559951644937445,0.11965300177741885,neutral,U,0.7347676731963706,0.26523232680362946,0.26523232680362946
37,40.532,0.23230726663704285,0.1033472448755215,0.02559951644937445,0.11965300177741885,neutral,U,0.86451096671784,0.13548903328216008,0.13548903328216008
37,40.532,0.23230726663704285,0.1033472448755215,0.02559951644937445,0.11965300177741885,neutral,U,0.9113732929651126,0.08862670703488729,0.08862670703488729
38,40.492,0.23356191208180485,0.0814324196436501,0.02559951644937445,0.11965300177741885,neutral,U,0.9063098335288603,0.09369016647113956,0.09369016647113956
39,40.452,0.20407410781800694,0.09756791399773425,0.02559951644937445,0.11965300177741885,neutral,U,0.9049466576241393,0.09505334237586079,0.09505334237586079
40,40.412,0.20419289506473223,0.07601921674644962,0.02559951644937445,0.11965300177741885,neutral,U,0.9036089159322227,0.0963910840677772,0.0963910840677772
41,40.373,0.20443490852200175,0.07734198893466983,0.02559951644937445,0.11965300177741885,neutral,U,0.8971783576822202,0.10282164231777967,0.10282164231777967
42,40.333,0.2256327476605636,0.09812835419201738,0.02559951644937445,0.11965300177741885,neutral,U,0.9040122497837036,0.09598775021629624,0.09598775021629624
43,40.293,0.22062081085051322,0.10656995627086008,0.02559951644937445,0.11965300177741885,neutral,U,0.911066141898425,0.088933858101575,0.088933858101575
44,40.253,0.22576344121208955,0.11056960667125922,0.02559951644937445,0.11965300177741885,neutral,U,0.9134980770184099,0.08650192298159036,0.08650192298159036
45,40.213,0.22234885923570225,0.12155125573191465,0.02559951644937445,0.11965300177741885,neutral,U,0.9159924360583542,0.08400756394164575,0.08400756394164575
46,40.173,0.22010427507102295,0.14173155772115284,0.02559951644937445,0.11965300177741885,neutral,U,0.9199154010146674,0.08008459898533259,0.08008459898533259
47,40.134,0.257450095545067,0.1798310237808928,0.02559951644937445,0.11965300177741885,neutral,U,0.923069572491324,0.07693042750867583,0.07693042750867583
48,40.094,0.25588473313671795,0.11873837741689136,0.02559951644937445,0.11965300177741885,neutral,U,0.9221095606067241,0.07789043939327593,0.07789043939327593
49,40.054,0.23505905669764726,0.10960487365474517,0.02559951644937445,0.11965300177741885,neutral,U,0.9151631148362066,0.08483688516379333,0.08483688516379333
50,40.014,0.23553209756783863,0.09051136823660193,0.02559951644937445,0.11965300177741885,neutral,U,0.9099413334669908,0.09005866653300948,0.09005866653300948
51,39.974,0.2324597653535643,0.10609600175922204,0.02559951644937445,0.11965300177741885,neutral,U,0.9091700647589258,0.09082993524107418,0.09082993524107418
52,39.934,0.23230726663704285,0.1033472448755215,0.02559951644937445,0.11965300177741885,neutral,U,0.9119273139681813,0.08807268603181878,0.08807268603181878
53,39.895,0.23356191208180485,0.0814324196436501,0.02559951644937445,0.11965300177741885,neutral,U,0.9063098335288603,0.09369016647113956,0.09369016647113956
54,39.855,0.20407410781800694,0.09756791399773425,0.02559951644937445,0.11965300177741885,neutral,U,0.9049466576241393,0.09505334237586079,0.09505334237586079
55,39.815,0.20419289506473223,0.07601921674644962,0.02559951644937445,0.11965300177741885,neutral,U,0.9036089159322227,0.0963910840677772,0.0963910840677772
56,39.775,0.20443490852200175,0.07734198893466983,0.02559951644937445,0.11965300177741885,neutral,U,0.8971783576822202,0.10282164231777967,0.10282164231777967
57,39.735,0.2256327476605636,0.09812835419201738,0.02559951644937445,0.11965300177741885,neutral,U,0.9040122497837036,0.09598775021629624,0.09598775021629624
58,39.695,0.22062081085051322,0.10656995627086008,0.02559951644937445,0.11965300177741885,neutral,U,0.911066141898425,0.088933858101575,0.088933858101575
59,39.656,0.22576344121208955,0.11056960667125922,0.02559951644937445,0.11965300177741885,neutral,U,0.9134980770184099,0.08650192298159036,0.08650192298159036
60,39.616,0.22234885923570225,0.12155125573191465,0.02559951644937445,0.11965300177741885,neutral,U,0.9159924360583542,0.08400756394164575,0.08400756394164575
61,39.576,0.22010427507102295,0.14173155772115284,0.02559951644937445,0.11965300177741885,neutral,U,0.9199154010146674,0.08008459898533259,0.08008459898533259
62,39.536,0.257450095545067,0.1798310237808928,0.02559951644937445,0.11965300177741885,neutral,U,0.923069572491324,0.07693042750867583,0.07693042750867583
63,39.496,0.25588473313671795,0.11873837741689136,0.02559951644937445,0.11965300177741885,neutral,U,0.9221095606067241,0.07789043939327593,0.07789043939327593
64,39.456,0.23505905669764726,0.10960487365474517,0.02559951644937445,0.11965300177741885,neutral,U,0.9151631148362066,0.08483688516379333,0.08483688516379333
65,39.417,0.23553209756783863,0.09051136823660193,0.02559951644937445,0.11965300177741885,neutral,U,0.9099413334669908,0.09005866653300948,0.09005866653300948
66,39.377,0.2324597653535643,0.10609600175922204,0.02559951644937445,0.11965300177741885,neutral,U,0.9091700647589258,0.09082993524107418,0.09082993524107418
67,39.337,0.23230726663704285,0.1033472448755215,0.02559951644937445,0.11965300177741885,neutral,U,0.9119273139681813,0.08807268603181878,0.08807268603181878
68,39.297,0.23356191208180485,0.0814324196436501,0.02559951644937445,0.11965300177741885,neutral,U,0.9063098335288603,0.09369016647113956,0.09369016647113956
69,39.257,0.20407410781800694,0.09756791399773425,0.02559951644937445,0.11965300177741885,neutral,U,0.9049466576241393,0.09505334237586079,0.09505334237586079
70,39.217,0.20419289506473223,0.07601921674644962,0.02559951644937445,0.11965300177741885,neutral,U,0.9036089159322227,0.0963910840677772,0.0963910840677772
71,39.178,0.20443490852200175,0.07734198893466983,0.02559951644937445,0.11965300177741885,neutral,U,0.8971783576822202,0.10282164231777967,0.10282164231777967
72,39.138,0.2256327476605636,0.09812835419201738,0.02559951644937445,0.11965300177741885,neutral,U,0.9040122497837036,0.09598775021629624,0.09598775021629624
73,39.098,0.22062081085051322,0.10656995627086008,0.02559951644937445,0.11965300177741885,neutral,U,0.911066141898425,0.088933858101575,0.088933858101575
74,39.058,0.22576344121208955,0.11056960667125922,0.02559951644937445,0.11965300177741885,neutral,U,0.9134980770184099,0.08650192298159036,0.08650192298159036
75,39.018,0.22234885923570225,0.12155125573191465,0.02559951644937445,0.11965300177741885,neutral,U,0.9159924360583542,0.08400756394164575,0.08400756394164575
