age_kyr_bp,Al,Ba,Mo,Ti,U,Al_trend,Al_residuals,Ba_trend,Ba_residuals,Mo_trend,Mo_residuals,Ti_trend,Ti_residuals,U_trend,U_residuals
90.111,69420.99,236.417,1.517,6054.424,1.836,67503.49137669202,1917.4986233079835,183.4459961590203,52.971003840979705,2.0978836036970647,-0.5808836036970648,6032.780634393247,21.643365606752923,2.7614007174153112,-0.9254007174153112
90.084,70579.684,190.953,2.694,6357.13,2.094,67566.52140165673,3013.1625983432605,183.63461343332386,7.318386566676139,2.1051948447354514,0.5888051552645486,6039.786283771382,317.3437162286182,2.775891626052291,-0.6818916260522911
90.058,74145.625,211.187,1.68,6535.775,4.7,67623.51394014593,6522.111059854069,183.80926534016746,27.377734659832555,2.1122539560772084,-0.4322539560772085,6046.186037530188,489.58896246981203,2.7898574137961254,1.9101425862038748
90.031,75691.558,222.739,2.723,6742.246,3.835,67678.7946545858,8012.763345414205,183.98342910424333,38.75557089575668,2.119603265379757,0.6033967346202429,6052.466789546765,689.7792104532355,2.8043679094148093,1.0306320905851907
90.005,76392.304,164.165,2.188,6843.658,3.425,67728.21960728659,8664.084392713412,184.14426158361076,-19.979261583610764,2.126698017557861,0.061301982442139025,6058.158777844905,785.4992221550956,2.8183438782134163,0.6066561217865836
89.979,76666.454,181.963,2.021,6921.478,3.705,67773.8663340424,8892.587665957602,184.2984165605588,-2.335416560558798,2.1338100162060125,-0.11281001620601261,6063.497508693598,857.9804913064017,2.8323182605508537,0.8726817394491464
89.952,75493.694,228.596,3.576,6909.086,2.598,67817.23245718738,7676.461542812627,184.45152800907167,44.14447199092834,2.1412140771127266,1.4347859228872735,6068.664270056714,840.4217299432867,2.8468236179736013,-0.24882361797360142
89.926,74747.407,186.693,1.81,6631.395,3.817,67855.07650432874,6892.330495671267,184.59236205550835,2.100637944491666,2.148362346698835,-0.338362346698835,6073.273686045844,558.121313954156,2.8607807172799857,0.9562192827200144
89.899,75883.006,139.902,2.472,6675.754,3.506,67890.28606666844,7992.719933331551,184.7318819468722,-44.829881946872206,2.1558056933347984,0.31619430666520154,6077.67820719337,598.0757928066296,2.8752580561371133,0.6307419438628865
89.873,73092.031,214.869,1.973,6388.579,3.3,67920.2375598298,5171.793440170208,184.85989158708395,30.00910841291605,2.1629940854434944,-0.18999408544349428,6081.5501950926555,307.02880490734424,2.8891782631105434,0.41082173688945645
89.846,73523.716,196.007,3.404,6506.243,2.535,67947.22591501164,5576.490084988356,184.98639913185423,11.020600868145777,2.1704822859868216,1.2335177140131783,6085.186716632661,421.05628336733935,2.9036067942086223,-0.3686067942086222
89.82,72763.592,163.527,2.461,6629.139,3.249,67969.25028033146,4794.341719668548,185.1022010168656,-21.575201016865606,2.1777177461469055,0.28328225385309436,6088.318294054025,540.8207059459755,2.917469721426576,0.3315302785734242
89.793,73194.211,174.365,2.391,6637.816,2.483,67988.01022658746,5206.200773412536,185.21639513840128,-10.851395138401273,2.185259735038329,0.20574026496167086,6091.18636813237,546.6296318676295,2.931827938779108,-0.44882793877910787
89.767,72480.743,179.37,2.259,6489.102,3.188,68002.12803526012,4478.614964739885,185.3207161014323,-5.950716101432306,2.1925525984541867,0.06644740154581319,6093.57963365617,395.5223663438301,2.9456126041054578,0.2423873958945424
89.74,73243.056,184.835,2.54,6841.356,3.956,68012.70926263966,5230.346737360334,185.4234046280189,-0.5884046280188784,2.200160984170757,0.33983901582924325,6095.684035175644,745.6719648243561,2.9598784912665628,0.9961215087334372
89.714,72583.776,182.799,2.332,6790.328,2.622,68018.99532744639,4564.780672553607,185.5170708904134,-2.7180708904134008,2.2075252721930365,0.12447472780696334,6097.346047793644,692.9819522063563,2.9735635315461657,-0.3515635315461658
89.688,71610.975,157.114,3.161,6807.709,2.269,68021.48280971375,3589.492190286255,185.6058395679709,-28.491839567970885,2.214930922056099,0.9460690779439012,6098.653370878332,709.0556291216681,2.9871918364230208,-0.7181918364230206
89.661,70476.323,204.671,1.838,6379.634,2.584,68020.0848550828,2456.23814491721,185.69308487007743,18.977915129922565,2.222670359359952,-0.38467035935995186,6099.639204263021,279.99479573697863,3.001278712350678,-0.41727871235067804
89.635,69105.703,236.477,2.264,6200.814,4.936,68014.94910505642,1090.7538949435693,185.77259033622954,50.70440966377046,2.230175810895256,0.03382418910474394,6100.2345798015895,100.57942019841084,3.0147753727880753,1.9212246272119247
89.608,69014.209,179.866,2.494,6461.777,3.701,68005.7331710587,1008.4758289413003,185.8507395103639,-5.98473951036388,2.238031007621946,0.25596899237805415,6100.4901231292315,361.28687687076854,3.0287144788916036,0.6722855211083965
89.582,69853.475,175.647,1.425,6256.182,2.847,67993.17559558911,1860.2994044108927,185.92200591163768,-10.275005911637692,2.24566073174418,-0.8206607317441799,6100.392008838051,155.78999116194882,3.0420582945044057,-0.1950582945044057
89.555,70009.887,119.855,1.853,6401.418,1.883,67976.37504273621,2033.5119572637923,185.99215488046087,-66.13715488046087,2.2536594976194997,-0.4006594976194997,6099.938572510251,301.47942748974856,3.055827873868626,-1.1728278738686262
89.529,70653.258,155.83,2.461,6416.751,1.912,67956.6428051771,2696.6151948228944,186.05626600112396,-30.226266001123946,2.2614426493172837,0.19955735068271618,6099.169462561456,317.5815374385438,3.06899822110952,-1.1569982211095202
89.502,70318.679,182.551,1.77,6501.973,1.519,67932.53663639068,2386.142363609324,186.11956698948205,-3.568566989482065,2.2696177948427865,-0.49961779484278646,6098.032353562901,403.9406464370986,3.082577281892177,-1.563577281892177
89.476,71259.316,168.32,1.931,6388.266,3.235,67905.91892597641,3353.3970740235964,186.17765559413127,-17.857655594131273,2.2775884714219305,-0.3465884714219305,6096.61839135631,291.64760864368964,3.095554438278533,0.13944556172146694
89.45,71562.095,224.337,1.931,6145.998,4.769,67876.04082614985,3686.054173850149,186.233216156824,38.10378384317599,2.2856651710765346,-0.3546651710765345,6094.898639679285,51.09936032071437,3.108429974281496,1.660570025718504
89.423,69413.998,202.686,1.471,6051.405,2.421,67841.65151959326,1572.346480406748,186.2885445476112,16.39745545238881,2.294175542670535,-0.8231755426705347,6092.797036783704,-41.3920367837045,3.1216885834005845,-0.7006885834005847
89.397,69216.169,216.518,1.578,6063.894,2.453,67805.38788064432,1410.78111935567,186.33984116895235,30.178158831047654,2.3025002680934374,-0.7245002680934374,6090.477237818146,-26.58323781814579,3.1343439412303775,-0.6813439412303777
89.37,67736.651,200.822,2.668,5998.818,2.405,67764.55842320959,-27.90742320958816,186.39136939731048,14.430630602689519,2.311292083709586,0.3567079162904143,6087.769502375662,-88.95150237566213,3.1473653574091527,-0.7423653574091529
89.344,69276.095,192.651,2.179,6170.227,4.188,67722.28415510534,1553.8108448946587,186.43961692996547,6.211383070034543,2.319912205012217,-0.14091220501221713,6084.882948455493,85.34405154450724,3.1597845615522857,1.028215438447714
89.317,70223.848,199.912,2.069,6138.706,2.534,67675.41803244848,2548.4299675515213,186.48861790922422,13.423382090775789,2.3290375623651522,-0.2600375623651523,6081.604766350495,57.10123364950505,3.1725532541385837,-0.6385532541385839
89.291,70324.573,177.604,2.411,6242.514,2.743,67627.53405803774,2697.038941962266,186.53505164134424,-8.931051641344226,2.3380060784104897,0.07299392158951035,6078.186767096393,164.32723290360718,3.1847224593174097,-0.44172245931740983
89.264,70641.853,200.864,2.023,6250.205,3.389,67575.05913802813,3066.793861971877,186.5828168170085,14.281183182991498,2.3475229824670363,-0.32452298246703615,6074.375653355661,175.82934664433924,3.1972252980728504,0.1917747019271494
89.238,69453.199,202.829,2.464,6198.474,2.761,67521.98729833972,1931.2117016602715,186.62868773651527,16.200312263484733,2.356898628070684,0.1071013719293159,6070.463021540192,128.01097845980803,3.209133151398758,-0.44813315139875787
89.212,70002.483,182.783,1.936,6291.653,2.051,67466.52967987774,2535.953320122251,186.67474388305067,-3.8917438830506796,2.36649722868568,-0.4304972286856801,6066.321517579155,225.33148242084553,3.220909495244574,-1.1699094952445739
89.185,69204.991,174.9,2.976,6142.408,3.29,67406.52838769442,1798.4626123055787,186.72309502599046,-11.823095025990455,2.3767183763667816,0.5992816236332184,6061.788314798221,80.61968520177925,3.232997780418396,0.05700221958160423
89.159,67336.795,184.874,1.642,6308.867,2.082,67346.53936944695,-9.744369446954806,186.77047647330187,-1.896476473301874,2.386822403817995,-0.7448224038179951,6057.208719197201,251.6582808027988,3.244501248192403,-1.1625012481924033
89.132,68349.407,164.431,2.682,6286.081,5.025,67282.06613622427,1067.3408637757384,186.82086778841338,-22.38986778841337,2.397605650119124,0.2843943498808761,6052.240470090654,233.84052990934651,3.2563038329892993,1.768696167010701
89.106,67347.402,166.296,1.88,6102.25,3.744,67217.9972830539,129.40471694609732,186.8708563470431,-20.574856347043095,2.408288232290161,-0.5282882322901612,6047.2610906954715,54.98890930452853,3.2675308174817594,0.4764691825182408
89.079,67615.601,190.849,3.423,6095.743,4.117,67149.5233080571,466.07769194288994,186.924625957413,3.924374042586976,2.4197124723622645,1.0032875276377355,6041.897494526635,53.84550547336585,3.279045834442696,0.8379541655573042
89.053,68962.443,190.996,1.762,6256.573,3.803,67081.82933842186,1880.6136615781434,186.97851771808226,4.017482281917751,2.43105239295398,-0.6690523929539798,6036.556360376007,220.0166396239929,3.2899964260693357,0.5130035739306642
89.026,66814.937,181.886,2.121,6071.649,3.877,67009.82659309031,-194.88959309030906,187.0370204612574,-5.151020461257417,2.443202313349473,-0.3222023133494729,6030.836577224063,40.81242277593719,3.3012260118398657,0.575773988160134
89.0,67788.295,165.34,1.719,6092.212,3.624,66938.96061918259,849.3343808174104,187.0961299253534,-21.756129925353406,2.455283835690504,-0.7362838356905039,6025.170964145949,67.04103585405119,3.311904310020512,0.312095689979488
88.974,66222.332,170.542,1.846,5970.465,3.413,66866.7025458198,-644.3705458198092,187.1582867677898,-16.616286767789802,2.467761568949052,-0.6217615689490521,6019.359453668723,-48.894453668723145,3.322451823310238,0.090548176689762
88.947,64610.069,169.561,1.785,5794.663,1.342,66790.30607925694,-2180.237079256942,187.22640886903886,-17.665408869038856,2.481162308543974,-0.6961623085439739,6013.179121742388,-218.51612174238835,3.333269320848319,-1.991269320848319
88.921,63891.542,196.324,2.691,5763.131,6.089,66715.53880985096,-2823.996809850956,187.29579063754883,9.028209362451179,2.4945168521102703,0.19648314788972954,6007.096343567878,-243.96534356787743,3.3435587120796586,2.745441287920342
88.894,67265.417,156.108,2.838,5965.99,5.324,66636.76189116831,628.6551088316919,187.37213234487393,-31.26413234487393,2.5088777302629603,0.32912226973703973,6000.65198128192,-34.66198128191991,3.354115479675293,1.9698845203247068
88.868,63700.393,195.84,3.365,5932.935,2.696,66559.91576000102,-2859.5227600010257,187.45012999005934,8.389870009940665,2.523205739182505,0.8417942608174953,5994.331476319137,-61.39647631913704,3.364162039622262,-0.6681620396222616
88.841,64283.807,145.952,4.136,5848.748,2.756,66479.1975401311,-2195.390540131106,187.53615902551388,-41.584159025513884,2.538629409659066,1.597370590340934,5987.656843043169,-138.90884304316933,3.374476478617691,-0.6184764786176911
88.815,63987.929,203.321,2.804,5657.3,2.393,66400.68714795035,-2412.7581479503497,187.6242111355752,15.696788864424803,2.554031815062983,0.24996818493701678,5981.130007307102,-323.83000730710137,3.3843004086980404,-0.9913004086980406
88.788,64532.258,166.927,3.386,5702.027,3.726,66318.44874678188,-1786.190746781882,187.72145076238834,-20.79445076238835,2.5706251181682056,0.8153748818317945,5974.256471613252,-272.2294716132519,3.3943961260951268,0.3316038739048732
88.762,64230.928,217.892,4.622,5695.789,5.729,66238.66981186146,-2007.7418118614587,187.8210556006386,30.070944399361395,2.5872066220246537,2.034793377975346,5967.55225337063,-271.7632533706301,3.4040227356756994,2.3249772643243007
88.736,64667.245,154.807,2.859,5794.971,5.896,66158.40679418237,-1491.1617941823715,187.92689720510452,-33.119897205104536,2.604405827918507,0.25459417208149304,5960.7707895225685,-165.79978952256897,3.413563395697037,2.482436604302963
88.709,65881.17,139.852,2.613,5941.641,3.539,66074.63794568606,-193.46794568606128,188.043826632095,-48.191826632095,2.62294853740669,-0.009948537406689884,5953.653149544742,-12.012149544741987,3.4233886090147276,0.11561139098527251
88.683,64778.691,223.536,2.943,5662.702,4.651,65993.65548544997,-1214.964485449971,188.16359402488098,35.37240597511902,2.6414886722095456,0.3015113277904544,5946.732374181862,-284.0303741818616,3.4327795114110984,1.2182204885889014
88.656,64358.558,243.692,2.954,5641.734,3.403,65909.31831808563,-1550.7603180856313,188.2958579414286,55.3961420585714,2.6614815454492655,0.29251845455073466,5939.481808648338,-297.7478086483379,3.4424685891816695,-0.03946858918166951
88.63,64288.526,179.91,3.033,5999.056,2.539,65827.95440835404,-1539.4284083540406,188.43125804870283,-8.521258048702833,2.6814741437409353,0.35152585625906463,5932.443580369838,66.61241963016164,3.4517484357644665,-0.9127484357644664
88.603,63112.945,147.878,1.849,5644.514,5.097,65743.38645571464,-2630.4414557146447,188.580684177567,-40.70268417756702,2.7030339307067526,-0.8540339307067526,5925.0811861519,-280.5671861518995,3.4613444511017626,1.6356555488982378
88.577,63955.629,174.018,2.759,5524.133,3.639,65661.95284878087,-1706.3238487808703,188.73353402227923,-14.715534022279229,2.724592143969872,0.03440785603012797,5917.944252591354,-393.8112525913539,3.4705575168419225,0.1684424831580773
88.55,63671.655,175.305,2.845,5791.466,5.741,65577.46378737423,-1905.8087873742334,188.9020725898876,-13.597072589887603,2.7478369269976213,0.09716307300237892,5910.487850866982,-119.02185086698137,3.4801093712134143,2.2608906287865853
88.524,63412.99,171.156,2.66,5865.888,3.771,65496.24493949044,-2083.2549394904418,189.07431509239893,-17.918315092398927,2.771074856597133,-0.11107485659713268,5903.267774571517,-37.37977457151737,3.489305576578129,0.2816944234218708
88.498,64686.091,191.708,1.174,5867.104,4.795,65415.22698801274,-729.135988012742,189.25682375634483,2.451176243655169,2.7951786292755756,-1.6211786292755757,5896.011626721528,-28.907626721527777,3.498513489083276,1.2964865109167238
88.471,64018.533,172.304,2.334,5969.979,4.361,65331.36819378981,-1312.8351937898042,189.457775219031,-17.15377521903099,2.8211554070649436,-0.48715540706494354,5888.440994799854,81.53800520014647,3.50810302057437,0.8528969794256298
88.445,64887.263,206.893,1.349,5720.764,2.45,65250.937140479014,-363.6741404790155,189.66284060898457,17.230159391015434,2.847109335626347,-1.4981093356263468,5881.118950551665,-160.35495055166484,3.517379058381603,-1.067379058381603
88.418,65593.618,198.596,2.244,5781.638,3.441,65167.8029210923,425.81507890770445,189.88840140579038,8.707598594209628,2.875066589343195,-0.6310665893431948,5873.484251616462,-91.84625161646181,3.5270719002012894,-0.08607190020128952
88.392,63608.834,208.057,2.672,5715.295,3.481,65088.17351833595,-1479.3395183359462,190.11834875329316,17.938651246706826,2.902984397661056,-0.23098439766105594,5866.103940850357,-150.80894085035652,3.536480202382313,-0.055480202382313326
88.365,63753.854,195.153,1.773,5604.36,2.318,65005.9724690199,-1252.1184690199007,190.37102521814288,4.781974781857116,2.9330397145291673,-1.1600397145291674,5858.411492599735,-254.05149259973496,3.5463459302654954,-1.2283459302654953
88.339,63361.695,177.558,1.527,5822.071,2.106,64927.331847876805,-1565.6368478768054,190.62835995839635,-13.070359958396352,2.963034030534945,-1.4360340305349453,5850.977480673839,-28.906480673838814,3.5559563513251047,-1.4499563513251048
88.312,63611.458,194.153,2.181,5974.491,2.401,64846.24422620396,-1234.7862262039635,190.91085308762143,3.2421469123785585,2.9953036401232613,-0.8143036401232613,5843.230481703256,131.2605182967436,3.566070465098716,-1.165070465098716
88.286,64517.036,207.508,2.946,5733.023,3.213,64768.752644214925,-251.7166442149246,191.1982751396344,16.309724860365606,3.027485604412375,-0.08148560441237462,5835.744400858047,-102.72140085804676,3.5759585487130114,-0.36295854871301136
88.26,65716.224,209.656,1.496,6021.153,3.569,64691.87544895195,1024.3485510480532,191.5015067082747,18.154493291725316,3.0607808669495964,-1.5647808669495964,5828.232526759537,192.92047324046325,3.586012179053229,-0.017012179053228937
88.233,64720.206,217.945,1.665,5794.817,2.023,64612.72320836771,107.48279163229017,191.8339120082212,26.11108799177879,3.0965630589079858,-1.4315630589079857,5820.403803414563,-25.586803414563292,3.596649368941477,-1.573649368941477
88.207,63461.969,155.029,1.641,5725.689,2.275,64537.1863962045,-1075.2173962045053,192.17164471832467,-37.142644718324675,3.13220837887567,-1.4912083788756698,5812.837219442115,-87.14821944211508,3.607103722106536,-1.332103722106536
88.18,64160.917,213.342,2.368,5813.38,3.275,64459.48018971227,-298.56318971226574,192.5415304440486,20.800469555951423,3.1704866558215863,-0.8024866558215864,5804.949451904876,8.430548095124323,3.618202796293509,-0.34320279629350914
88.154,62934.085,187.091,2.661,5844.917,2.181,64385.382241288986,-1451.2972412889867,192.91700385931188,-5.826003859311868,3.208588771294953,-0.547588771294953,5797.323280836081,47.59371916391956,3.6291473473909175,-1.4481473473909174
88.127,63711.497,172.0,1.523,5939.878,4.631,64309.21262856803,-597.7156285680248,193.32785525810635,-21.327855258106354,3.2494731339520264,-1.7264731339520265,5789.370219199541,150.50778080045893,3.640804063940374,0.9901959360596262
88.101,63502.399,212.645,1.271,5708.022,2.449,64236.62990447266,-734.2309044726644,193.7445444772951,18.900455522704902,3.2901372497595585,-2.0191372497595586,5781.677363086553,-73.65536308655282,3.6523337345984634,-1.2033337345984636
88.074,62499.996,228.408,1.757,5712.772,3.528,64162.06539291271,-1662.0693929127083,194.20009607056113,34.20790392943886,3.33373632742574,-1.57673632742574,5773.650582622508,-60.878582622508475,3.664649449725089,-0.13664944972508897
88.048,64581.264,168.365,4.136,5750.262,3.69,64091.05393787846,490.21006212154316,194.6617203573669,-26.296720357366894,3.3770666055065632,0.7589333944934369,5765.881979923656,-15.619979923656501,3.6768644905943724,0.013135509405627577
88.021,63279.06,197.149,1.697,5751.285,2.924,64018.1429244145,-739.0829244144988,195.16596409101282,1.9830359089871763,3.4234883046646774,-1.7264883046646773,5757.771156279692,-6.486156279692295,3.689946023461861,-0.7659460234618609
87.995,63036.022,183.75,2.326,5833.903,3.408,63948.74039307044,-912.7183930704414,195.67649392416314,-11.92649392416314,3.4695886288676716,-1.1435886288676715,5749.916053494697,83.98694650530342,3.7029518703566513,-0.2949518703566514
87.969,63809.611,185.259,1.93,5741.525,4.64,63880.13586063937,-70.52486063937249,196.21254453557572,-10.95354453557573,3.5170860129502057,-1.5870860129502058,5742.014145877583,-0.48914587758372363,3.716385736784261,0.9236142632157387
87.942,63735.132,205.791,2.003,5738.273,4.761,63809.74087740292,-74.60887740291946,196.7973481344061,8.993651865593904,3.567916116012876,-1.564916116012876,5733.755483228116,4.517516771884402,3.7308184375945013,1.0301815624054989
87.916,62947.307,192.41,2.297,5696.702,2.512,63742.771611523814,-795.4646115238138,197.38870010592598,-4.978700105925981,3.6183402502630257,-1.3213402502630256,5725.748514821073,-29.04651482107238,3.7452095070598874,-1.2332095070598874
87.889,63201.93,191.877,3.832,5796.665,5.376,63674.07672429565,-472.1467242956496,198.03329498608042,-6.156294986080411,3.6722655064066783,0.1597344935933216,5717.373726867123,79.291273132877,3.7606966544524303,1.61530334554757
87.863,63280.462,166.305,1.705,5921.712,3.916,63608.743401443935,-328.28140144393547,198.68456439928866,-32.379564399288654,3.725724874703687,-2.020724874703687,5709.247961564192,212.4640384358081,3.77616243768802,0.13983756231198008
87.836,62606.609,168.947,1.663,5847.635,3.167,63541.74320879609,-935.1342087960948,199.393880612733,-30.446880612732997,3.782860176809232,-2.119860176809232,5700.74238425234,146.89261574765987,3.7928283877260496,-0.6258283877260498
87.81,62661.636,156.796,2.904,5824.792,2.85,63478.03526057926,-816.3992605792591,200.1099464039222,-43.313946403922216,3.8394680735008775,-0.9354680735008776,5692.483386438285,132.308613561715,3.8094907994419485,-0.9594907994419484
87.783,63848.665,190.826,2.033,5623.303,5.533,63412.71374684286,435.9512531571381,200.88918696513412,-10.063186965134122,3.8999344041516757,-1.8669344041516758,5683.831775026242,-60.52877502624233,3.827464317273913,1.7055356827260875
87.757,63893.935,243.784,1.786,5795.016,4.659,63350.61139737374,543.3236026262603,201.67519050934874,42.108809490651254,3.959811122388806,-2.173811122388806,5675.424688266504,119.59131173349579,3.8454493454585483,0.8135506545414515
87.731,63875.921,161.016,2.492,5985.029,2.925,63289.28720286559,586.633797134411,202.49746203458784,-41.48146203458785,4.021338174377377,-1.5293381743773766,5666.939466285232,318.08953371476855,3.8641304011313347,-0.9391304011313348
87.704,63703.371,159.992,2.715,5877.609,1.984,63226.420275736644,476.95072426335537,203.39117314846519,-43.399173148465195,4.087013334906943,-1.372013334906943,5658.041318224183,219.56768177581762,3.8843005443707517,-1.9003005443707517
87.678,62948.649,183.319,2.765,5734.267,2.569,63166.65938174193,-218.01038174192945,204.29152822109674,-20.972528221096752,4.152007003914546,-1.3870070039145461,5649.385659361148,84.88134063885173,3.904498704714528,-1.335498704714528
87.651,64900.014,189.463,2.255,5759.906,4.762,63105.39855625072,1794.6154437492805,205.26929609628087,-15.806296096280875,4.221357641445697,-1.966357641445697,5640.302809036845,119.6031909631547,3.9263136748127776,0.835686325187222
87.625,62632.944,186.421,2.467,5768.675,3.539,63047.166727108815,-414.22272710881225,206.25351719503823,-19.832517195038236,4.289967207396715,-1.8229672073967147,5631.461949580513,137.21305041948744,3.9481632129299005,-0.4091632129299003
87.598,62795.694,191.151,2.936,5706.72,1.953,62987.474867097204,-191.78086709720083,207.3214764401322,-16.170476440132177,4.363156750693168,-1.4271567506931682,5622.17927367556,84.54072632444058,3.971763764085619,-2.0187637640856186
87.572,61661.023,173.66,3.568,5538.522,4.778,62930.73524644271,-1269.7122464427084,208.39559415801176,-34.735594158011764,4.435548514014285,-0.8675485140142851,5613.138906330563,-74.61690633056332,3.9954013333607175,0.7825986666392821
87.545,63754.145,157.036,1.382,5702.098,4.634,62872.573377914894,881.5716220851027,209.56013320496743,-52.52413320496743,4.512759826574304,-3.1307598265743044,5603.641868740152,98.45613125984801,4.020930354146942,0.6130696458530585
87.519,61135.152,201.162,2.335,5498.009,3.624,62817.288163571735,-1682.136163571733,210.7304184480114,-9.568418448011386,4.589120546530781,-2.254120546530781,5594.388355859096,-96.379355859096,4.046494314888857,-0.42249431488885714
87.493,62783.043,185.108,3.137,5679.317,3.596,62762.70274077014,20.34025922985893,211.95024339095312,-26.842243390953115,4.66750374562164,-1.53050374562164,5585.0255498988945,94.29145010110551,4.073054200456639,-0.4770542004566387
87.466,62463.473,223.198,3.643,5547.614,4.308,62706.74916389365,-243.27616389364994,213.27112504202407,9.92687495797594,4.751100099062665,-1.108100099062665,5575.183785403334,-27.56978540333421,4.101725727377236,0.206274272622764
87.44,61145.168,185.469,4.892,5429.25,1.974,62653.56339036239,-1508.3953903623915,214.59688974866225,-29.127889748662255,4.833776436526394,0.058223563473606355,5565.589160392188,-136.3391603921882,4.130419715082685,-2.156419715082685
87.413,62494.105,182.487,8.981,5768.723,3.59,62599.045404380355,-104.94040438035154,216.031302433837,-33.544302433837004,4.921958676401605,4.059041323598395,5555.500704687005,213.2222953129949,4.161379732467648,-0.5713797324676477
87.387,63133.382,159.757,5.931,5842.034,4.56,62547.22566483708,586.1563351629156,217.46983103680378,-57.71283103680378,5.00918178481427,0.9218182151857297,5545.663084123562,296.3709158764377,4.192346855958531,0.3676531440414683
87.36,62513.651,222.24,3.991,5728.692,4.471,62494.110282306225,19.54071769377333,219.0249666408508,3.215033359149203,5.102230158258816,-1.1112301582588162,5535.316963704954,193.3750362950459,4.225739134911603,0.2452608650883974
87.334,61189.912,167.108,4.573,5768.62,2.882,62443.62696111285,-1253.7149611128552,220.5832822354592,-53.47528223545919,5.194287068556971,-0.6212870685569705,5525.226422018364,243.39357798163564,4.259116981065663,-1.377116981065663
87.307,61170.252,195.432,3.641,5451.303,3.489,62391.885960442,-1221.633960441999,222.26653099900818,-26.834530999008194,5.292518432916716,-1.651518432916716,5514.613026725159,-63.31002672515933,4.29508320703264,-0.80608320703264
87.281,61181.631,176.057,4.821,5494.744,2.82,62342.71459140477,-1161.0835914047711,223.95183915516725,-47.89483915516726,5.389733256072038,-0.5687332560720382,5504.261007914609,-9.517007914609167,4.331006764497978,-1.5110067644979783
87.255,62440.875,189.66,5.884,5580.604,4.314,62294.179715751656,146.69528424834425,225.70213041624862,-36.042130416248625,5.489609066289393,0.3943909337106071,5493.778031377102,86.82596862289847,4.368227394184155,-0.054227394184154676
87.228,62360.47,217.265,3.771,5447.915,4.959,62244.44794680814,116.02205319186032,227.5904410971051,-10.325441097105113,5.596242267251041,-1.825242267251041,5482.751619189476,-34.83661918947564,4.408285677243957,0.5507143227560425
87.202,62235.778,211.622,3.108,5815.038,4.004,62197.2003092429,38.577690757098026,229.4787623099991,-17.856762309999084,5.701835445877572,-2.593835445877572,5471.997161273661,343.04083872633873,4.448245644228171,-0.4442456442281717
87.175,60722.731,177.103,2.98,5597.877,4.031,62148.800421198364,-1426.0694211983646,231.5143279949381,-54.41132799493809,5.814623742731035,-2.834623742731035,5460.686147338125,137.1908526618754,4.49121324002434,-0.4602132400243404
87.149,62061.599,196.68,2.766,5747.088,3.238,62102.83261031634,-41.233610316339764,233.54825063020053,-36.86825063020052,5.92636541791796,-3.1603654179179603,5449.655448400571,297.43255159942873,4.5340353259668085,-1.2960353259668085
