age_kyr_bp,Al,Ba,Mo,Ti,U,Al_trend,Al_residuals,Ba_trend,Ba_residuals,Mo_trend,Mo_residuals,Ti_trend,Ti_residuals,U_trend,U_residuals
60.487,62588.37,262.677,2.455,5525.637,1.685,63396.10423814622,-807.7342381462149,198.20978807238941,64.4672119276106,2.3592285838586182,0.09577141614138185,5518.413297683605,7.223702316394338,2.2598629886414043,-0.5748629886414043
60.447,61714.224,214.162,1.789,5624.91,2.15,63440.97824678215,-1726.7542467821477,199.47835330706087,14.683646692939135,2.3689727839822257,-0.5799727839822257,5530.74540043303,94.16459956696963,2.2864616098243316,-0.13646160982433164
60.407,62067.472,186.485,2.815,5613.808,2.406,63488.60751521515,-1421.1355152151518,200.69528867206122,-14.21028867206121,2.3774377053370745,0.4375622946629254,5542.486541323148,71.32145867685176,2.3125812234422316,0.09341877655776853
60.367,63993.4,207.185,2.107,5623.842,1.534,63540.103008944,453.29699105599866,201.8540554838617,5.330944516138288,2.3846858371829667,-0.27768583718296647,5553.6270669147825,70.21493308521713,2.33787733354709,-0.8038773335470901
60.327,63639.525,202.826,2.76,5613.164,3.413,63596.41175855027,43.11324144973332,202.9490109350135,-0.12301093501349669,2.3907817503966684,0.3692182496033314,5564.1644130914,48.99958690859967,2.3619794676970356,1.0510205323029642
60.288,61672.917,196.733,2.262,5947.246,2.024,63656.67607689687,-1983.7590768968657,203.9506695585714,-7.2176695585714015,2.3956757910456563,-0.1336757910456563,5573.862399869649,373.3836001303507,2.383960085401795,-0.359960085401795
60.248,65918.318,263.425,2.347,5720.227,2.738,63724.53708122895,2193.780918771052,204.9067223391472,58.51827766085282,2.3996749037550016,-0.05267490375500161,5583.230738073466,136.99626192653432,2.404563014965764,0.3334369850342358
60.208,63572.864,201.831,2.046,5606.214,2.226,63798.86930979576,-226.00530979575706,205.78774176623136,-3.9567417662313744,2.4026884413374163,-0.3566884413374165,5592.0328358028755,14.181164197124417,2.4228208993886726,-0.19682089938867264
60.168,65554.873,171.997,2.54,5701.341,1.613,63879.790424432926,1675.0825755670812,206.5916557564505,-34.59465575645049,2.4047526219113564,0.13524737808864362,5600.293848437523,101.04715156247767,2.438375600542221,-0.825375600542221
60.128,63039.464,221.333,1.767,5515.856,2.725,63967.17902142675,-927.7150214267531,207.31706750359393,14.015932496406066,2.4058892767886872,-0.6388892767886873,5608.0426248063795,-92.18662480637977,2.450909085087046,0.274090914912954
60.088,63901.052,225.307,3.777,5405.781,2.454,64060.668707789395,-159.6167077893915,207.96311917932596,17.34388082067403,2.4061041676074035,1.3708958323925966,5615.30923269513,-209.5282326951301,2.460158827240519,-0.0061588272405188604
60.049,62497.027,165.212,2.395,5658.867,2.959,64157.11110338255,-1660.084103382549,208.51617605686664,-43.30417605686665,2.4054155997259734,-0.01041559972597339,5621.957093180708,36.90990681929179,2.465830921370383,0.493169078629617
60.009,61989.729,234.074,2.197,5481.735,3.934,64260.61456587505,-2270.885565875047,209.00443225487516,25.069567745124857,2.403760804180809,-0.2067608041808091,5628.350380743225,-146.61538074322561,2.468105527299258,1.4658944727007421
59.969,61822.091,189.417,2.436,5618.375,3.812,64367.68237992971,-2545.5913799297123,209.4127246392482,-19.99572463924821,2.4011015998062675,0.03489840019373247,5634.329083843082,-15.954083843082117,2.4667681674942217,1.3452318325057782
59.929,63543.371,258.524,2.612,5738.813,3.896,64477.00066874598,-933.6296687459835,209.74119491634258,48.78280508365742,2.397379259908438,0.2146207400915623,5639.898439024788,98.91456097521223,2.4618873238958505,1.4341126761041494
59.889,63456.63,190.687,2.44,5808.595,2.532,64587.05057073884,-1130.4205707388392,209.99007594651403,-19.303075946514014,2.392522909140597,0.04747709085940288,5645.050322272633,163.54467772736734,2.45362467531438,0.07837532468562003
59.849,64845.479,195.147,1.933,5793.326,2.444,64696.134195944454,149.34480405554496,210.15968802946395,-15.012688029463959,2.3864527866134786,-0.45345278661347854,5649.761249259671,143.56475074032915,2.442230099427138,0.001769900572861971
59.81,66170.59,206.993,1.737,5544.177,1.741,64799.8001565709,1370.7898434290983,210.24914735085724,-3.2561473508572476,2.3792849295783,-0.6422849295782997,5653.891679556968,-109.7146795569679,2.4284181087064067,-0.6874181087064066
59.77,65309.343,230.848,3.256,5424.885,3.744,64901.454336492374,407.8886635076269,210.26360314247006,20.584396857529953,2.370568389352607,0.8854316106473927,5657.597820204713,-232.71282020471244,2.4118647266918614,1.3321352733081389
59.73,65322.662,217.056,2.095,5655.435,2.225,64996.38257778765,326.27942221234844,210.2005413252702,6.855458674729817,2.360389649800981,-0.2653896498009809,5660.69472923031,-5.259729230309858,2.3933300191799805,-0.16833001917998036
59.69,66536.115,253.068,2.012,5513.943,2.187,65082.55714402068,1453.5578559793285,210.06096218162713,43.00703781837288,2.3486775334925225,-0.3366775334925225,5663.095052392514,-149.15205239251372,2.3732814745300015,-0.18628147453000166
59.65,66658.36,206.344,3.055,5826.205,2.735,65157.98897405217,1500.371025947832,209.84613894946887,-3.502138949468872,2.335375581892868,0.7196244181071321,5664.699694088997,161.50530591100323,2.352193292140744,0.3828067078592561
59.61,67234.391,229.014,2.416,5757.082,1.89,65220.78270768133,2013.6082923186768,209.55763845832885,19.456361541671157,2.3204469813234496,0.0955530186765503,5665.401584499651,91.68041550034923,2.3305249446908975,-0.44052494469089765
59.571,65243.07,183.425,3.433,5803.855,1.989,65268.169903107526,-25.09990310752619,209.20718936937448,-25.782189369374464,2.3043131243709603,1.1286868756290396,5665.111310331026,138.74368966897327,2.3092452004783977,-0.32024520047839755
59.531,66324.957,239.982,2.302,5542.11,1.358,65301.06599010819,1023.8910098918059,208.77891215582554,31.203087844174462,2.2861610261474103,0.0158389738525897,5663.707665223248,-121.59766522324844,2.287627014006862,-0.9296270140068619
59.491,64807.919,194.239,1.674,5387.003,0.997,65316.77161533684,-508.8526153368366,208.28327958420218,-14.044279584202172,2.266428711324539,-0.5924287113245392,5661.08386102519,-274.08086102519064,2.2665204996773745,-1.2695204996773746
59.451,67002.252,219.162,2.758,5701.41,1.865,65314.28530250009,1687.9666974999054,207.7228643642937,11.439135635706293,2.2451931192802674,0.5128068807197326,5657.152105612435,44.2578943875651,2.2461516689176246,-0.38115166891762464
