age_kyr_bp,Al,Ba,Mo,Ti,U,Al_trend,Al_residuals,Ba_trend,Ba_residuals,Mo_trend,Mo_residuals,Ti_trend,Ti_residuals,U_trend,U_residuals
112.237,66757.074,195.218,2.686,5804.619,2.185,65219.715597854476,1537.3584021455172,168.72002563097823,26.49797436902176,1.9036450711088813,0.7823549288911187,5756.707560793456,47.911439206543946,2.6464201843698727,-0.46142018436987264
112.214,66926.989,213.858,2.472,5803.041,2.185,65326.02453488852,1600.9644651114795,169.05238444250932,44.80561555749068,1.9059706492123194,0.5660293507876806,5765.574257028146,37.46674297185382,2.652175186935799,-0.46717518693579896
112.191,67185.606,209.118,2.38,5791.531,3.898,65432.24726695624,1753.3587330437585,169.39216856887558,39.72583143112442,1.9082700179296834,0.47172998207031647,5774.437533631131,17.093466368868576,2.657978314673504,1.240021685326496
112.168,66605.642,192.218,2.309,5763.903,3.101,65538.3035427421,1067.3384572579089,169.73940308993113,22.47859691006886,1.910545561643771,0.3984544383562292,5783.2885656220915,-19.385565622091235,2.663831786864863,0.4371682131351369
112.146,65286.795,176.771,1.517,5953.834,2.471,65639.51912238073,-352.72412238073593,170.07854529375032,6.692454706249663,1.9127022430511509,-0.395702243051151,5791.735200036109,162.098799963891,2.669480016889043,-0.19848001688904304
112.123,64435.46,150.264,1.463,5915.542,2.463,65745.01858057675,-1309.558580576755,170.44047222792548,-20.176472227925473,1.9149387776577331,-0.45193877765773305,5800.5368690962205,115.0051309037799,2.6754388344885656,-0.2124388344885655
112.1,66981.065,192.533,1.124,5790.11,2.502,65850.11602644224,1130.9489735577663,170.80999091733577,21.72300908266422,1.9171596254941923,-0.7931596254941922,5809.300410681104,-19.190410681104368,2.6814552189814496,-0.17945521898144978
112.077,66070.477,146.995,1.664,5908.592,1.394,65954.73267431381,115.74432568618795,171.18717354134412,-24.19217354134412,1.9193679096536527,-0.25536790965365275,5818.017177779986,90.57482222001363,2.6875318457264648,-1.2935318457264648
112.054,66399.683,129.381,2.186,5957.332,2.24,66058.79034243137,340.8926575686346,171.57210533966034,-42.19110533966034,1.92156694109482,0.26443305890518,5826.6785961386295,130.65340386137086,2.693671511537855,-0.4536715115378547
112.031,67696.04,158.271,2.52,5843.146,2.879,66162.2115458409,1533.8284541590983,171.96488500724075,-13.693885007240766,1.9237602187056035,0.5962397812943965,5835.276175214246,7.869824785753735,2.699877136690577,0.17912286330942306
112.008,69075.411,188.552,1.684,6059.607,2.567,66264.91958850689,2810.4914114931016,172.36562504875337,16.18637495124662,1.925951429171152,-0.24195142917115198,5843.80151898377,215.80548101623026,2.7061517666357346,-0.13915176663573448
111.985,67675.584,196.907,2.346,5958.462,3.048,66366.83865455756,1308.7453454424394,172.774452090176,24.132547909824012,1.9281444466519813,0.4178555533480188,5852.246336595039,106.21566340496156,2.712498573400953,0.335501426599047
111.963,67931.267,192.499,2.243,6077.938,2.74,66463.51915916047,1467.74784083954,173.17320116544187,19.325798834558128,1.9302475495907752,0.3127524504092247,5860.241097524902,217.6969024750979,2.7186400114566256,0.02135998854337462
111.94,68734.201,202.021,2.083,5923.382,3.109,66563.67908010821,2170.521919891791,173.59827191258108,28.422728087418903,1.932456020136335,0.1505439798636652,5868.504835303361,54.87716469663883,2.7251376955306457,0.3838623044693543
111.917,69368.907,182.809,2.142,6210.694,3.507,66662.83188878905,2706.0751112109574,174.03188897196736,8.777111028032635,1.9346788425285255,0.2073211574714744,5876.66425042593,334.0297495740706,2.7317176834048116,0.7752823165951885
111.894,68185.441,167.652,1.787,6009.812,4.064,66760.90612699371,1424.5348730062979,174.47423698353327,-6.822236983533287,1.9369206260586582,-0.1499206260586583,5884.711569200979,125.10043079902061,2.738383654656265,1.325616345343735
111.871,68515.598,128.596,2.049,6162.011,2.229,66857.83165358382,1657.7663464161742,174.92551554247783,-46.32951554247782,1.9391861633415248,0.1098138366584751,5892.6391732538605,269.37182674613996,2.745139416873127,-0.516139416873127
111.848,68160.895,238.769,2.228,5971.121,3.761,66953.53972903325,1207.3552709667565,175.3859392098408,63.38306079015919,1.9414804290224696,0.28651957097753056,5900.439609049977,70.68139095002334,2.7519889046662467,1.0090110953337534
111.825,64968.398,202.48,3.299,5891.515,1.73,67047.96309858955,-2079.565098589548,175.85573746586033,26.62426253413966,1.9438085783555468,1.3551914216444532,5908.105597200274,-16.590597200273805,2.7589361781996935,-1.0289361781996935
111.803,66961.771,169.969,1.851,6050.288,2.228,67137.01837738419,-175.24737738419208,176.31410690634527,-6.345106906345279,1.9460721270322832,-0.09507212703228318,5915.305929368981,134.98207063101836,2.7656767540875977,-0.5376767540875975
111.78,67408.175,168.968,2.304,5983.674,2.854,67228.73972276723,179.4352772327693,176.80296681819823,-7.8349668181982395,1.948482162297015,0.35551783770298484,5922.688520943587,60.98547905641317,2.7728275596808354,0.08117244031916471
111.757,66913.187,165.836,1.714,5991.639,3.171,67318.9869884984,-405.7999884983874,177.30196573635448,-11.465965736354462,1.9509423638215604,-0.23694236382156042,5929.916248389543,61.722751610456726,2.780088867788508,0.390911132211492
111.734,67983.936,139.143,1.244,6174.65,1.516,67407.6995804405,576.2364195595001,177.8113905476298,-38.6683905476298,1.9534585854081121,-0.7094585854081121,5936.982608106381,237.66739189361851,2.787465210896102,-1.271465210896102
111.711,69709.834,208.23,1.927,6129.281,2.039,67494.81877854714,2215.0152214528644,178.33154193363094,29.898458066369045,1.956036852949432,-0.029036852949432035,5943.881313324593,185.39968667540688,2.7949612320171764,-0.7559612320171762
111.688,69630.784,143.506,1.538,6202.991,1.845,67580.2878102909,2050.496189709098,178.8627339562188,-35.35673395621879,1.9586833625111935,-0.4206833625111934,5950.606301984451,252.38469801554857,2.8025816799976067,-0.9575816799976067
111.665,69766.566,187.042,1.365,6187.662,2.365,67664.05192220294,2102.5140777970664,179.40529357830079,7.636706421699216,1.961404478383598,-0.596404478383598,5957.151744357045,230.5102556429556,2.810331404236952,-0.44533140423695183
111.642,69011.486,200.202,2.214,6170.294,3.095,67746.05844945174,1265.4275505482656,179.95956011965103,20.242439880348968,1.9642067311192877,0.2497932688807123,5963.512050403334,206.78194959666598,2.8182153488218855,0.2767846511781147
111.62,70745.235,179.005,1.808,6093.716,2.244,67822.80825518564,2922.4267448143655,180.50100623550298,-1.496006235502989,1.9669692409384942,-0.15896924093849418,5969.417654299048,124.29834570095227,2.825886746719627,-0.5818867467196269
111.597,68872.168,211.544,1.456,6123.706,4.184,67901.2319942764,970.9360057236045,181.0792032122607,30.464796787739317,1.9699497526574703,-0.5139497526574703,5975.40051686977,148.30548313022973,2.834047925986469,1.3499520740135313
111.574,69439.234,177.962,1.694,6286.199,3.859,67977.75530261162,1461.4786973883747,181.67017639332826,-3.708176393328273,1.9730316625914037,-0.2790316625914038,5981.183185198731,305.0158148012688,2.8423584315296093,1.0166415684703907
111.551,71577.582,169.908,2.569,6376.677,3.275,68052.33442068036,3525.2475793196354,182.27430738956235,-12.366307389562365,1.9762221402179048,0.5927778597820952,5986.761084515118,389.91591548488213,2.850823513089255,0.4241764869107447
111.528,70182.838,179.663,2.063,6430.415,4.059,68124.92799102579,2057.9100089742133,182.89198651721046,-3.228986517210444,1.9795285119744663,0.08347148802553384,5992.1299122211985,438.2850877788014,2.8594484773725406,1.1995515226274596
111.505,70681.107,162.493,1.311,6431.894,1.585,68195.49711463193,2485.609885368074,183.52361187298487,-21.030611872984878,1.9829582596012818,-0.6719582596012819,5997.285643619098,434.6083563809025,2.868238678753779,-1.2832386787537788
111.482,71192.907,198.762,2.081,6320.409,3.541,68264.00540484433,2928.9015951556794,184.16958834854415,14.592411651455848,1.9865190186054587,0.09448098139454131,6002.224537353717,318.18446264628255,2.877199509442293,0.6638004905577071
111.459,70045.777,202.267,2.706,6155.848,4.409,68330.41903875521,1715.3579612447938,184.83032658604193,17.43667341395806,1.9902185768682137,0.7157814231317863,6006.943140569545,148.90485943045496,2.886336389140611,1.522663610859389
111.437,71217.198,182.875,2.118,6287.804,2.79,68391.95628753098,2825.2417124690255,185.47653299505436,-2.601532995054356,1.9938944826937655,0.12410551730623443,6011.247538612953,276.5564613870474,2.8952457603113233,-0.10524576031132327
111.414,71562.206,173.258,2.529,6333.348,2.531,68454.18386389336,3108.0221361066506,186.16735729933282,-12.909357299332811,1.9978887048029974,0.5311112951970025,6015.526275325491,317.8217246745089,2.90474281215291,-0.37374281215290983
111.391,70752.36,181.377,1.918,6329.533,2.752,68514.232239206,2238.127760793999,186.87418017087015,-5.497180170870138,2.002045631453348,-0.0840456314533482,6019.576246113664,309.9567538863366,2.9144319905631213,-0.16243199056312152
111.368,70357.79,162.689,1.568,6343.214,2.784,68572.07818619194,1785.711813808055,187.59742368599825,-24.908423685998258,2.0063736432765724,-0.43837364327657236,6023.395184494798,319.8188155052021,2.924318713674788,-0.14031871367478832
111.345,69552.808,196.365,1.908,6257.319,1.946,68627.7012562055,925.1067437945021,188.33750970008663,8.027490299913381,2.010881269251723,-0.10288126925172314,6026.981133746114,230.3378662538862,2.9344083693760954,-0.9884083693760954
111.322,72599.583,194.015,1.657,6581.167,2.147,68681.08381409325,3918.4991859067522,189.09485850156088,4.920141498439108,2.0155771866328034,-0.35857718663280336,6030.3324503115455,550.8345496884549,2.944706302620309,-0.7977063026203091
111.299,72818.367,161.548,2.329,6452.987,2.261,68732.21107005369,4086.1559299463115,189.8698874262271,-28.321887426227107,2.020470221179943,0.3085297788200574,6033.447806906754,419.53919309324647,2.9552178024928963,-0.6942178024928962
111.276,73445.858,163.4,1.207,6400.64,1.776,68781.07110843455,4664.78689156544,190.66300943580902,-27.26300943580901,2.0255693477183914,-0.8185693477183913,6036.326195319743,364.3138046802569,2.9659480890897942,-1.1899480890897942
111.254,73079.741,183.602,1.727,6399.69,2.474,68825.67695548522,4254.064044514773,191.4389535980693,-7.8369535980693,2.0306480321797657,-0.30364803217976566,6038.857062254174,360.8329377458258,2.976421305190413,-0.502421305190413
111.231,74537.431,166.825,1.697,6563.533,3.23,68870.07775202474,5667.353247975261,192.26864593277548,-25.443645932775496,2.0361769128577722,-0.3391769128577722,6041.270129845381,522.2628701546191,2.9875944247267525,0.24240557527324746
111.208,72309.662,179.461,2.169,6325.869,2.286,68912.19314536067,3397.46885463933,193.11761253432206,-13.65661253432205,2.041939302250615,0.1270606977493851,6043.445137257925,282.42386274207456,2.999001232460648,-0.7130012324606478
111.185,71555.523,159.802,2.164,6222.016,2.869,68952.0228122299,2603.5001877700997,193.9862345706993,-34.18423457069932,2.0479447776579343,0.11605522234206589,6045.382360127728,176.6336398722715,3.0106465451904736,-0.14164654519047337
111.162,73177.343,207.134,1.453,6288.228,6.446,68989.56939906007,4187.773600939923,194.87488141436032,12.25911858563967,2.0542030738974466,-0.6012030738974465,6047.082402442052,241.14559755794835,3.0225350449639565,3.423464955036043
111.139,70457.548,208.219,2.04,6117.601,5.318,69024.83853135013,1432.7094686498604,195.7839091034906,12.435090896509394,2.0607240863288805,-0.020724086328880453,6048.546197456395,69.05480254360464,3.0346712661223685,2.283328733877631
111.116,71912.686,167.633,1.547,6341.547,2.666,69057.83881961188,2854.8471803881257,196.7136588020993,-29.080658802099293,2.067517874378795,-0.5205178743787953,6049.775008279831,291.77199172016844,3.0470595826146223,-0.38105958261462236
111.093,72023.645,148.72,1.83,6338.096,2.812,69088.58186182738,2935.063138172627,197.6644552649006,-48.9444552649006,2.0745946655915883,-0.24459466559158827,6050.770428123147,287.32557187685234,3.0597041956565785,-0.24770419565657864
111.071,73568.436,169.962,1.276,6412.716,4.044,69115.88950150879,4452.5464984912105,198.59388992519155,-28.631889925191558,2.0816381731577773,-0.8056381731577773,6051.505948638963,361.2100513610376,3.072042572600491,0.9719574273995084
111.048,71800.268,179.487,2.388,6351.105,2.892,69142.26112418814,2658.0068758118578,199.5867343310319,-20.099734331031897,2.089298910367048,0.29870108963295205,6052.050600297633,299.05439970236694,3.085200071617141,-0.19320007161714114
111.025,72640.119,181.418,1.025,6537.092,1.825,69166.427236284,3473.6917637160077,200.60147503076806,-19.18347503076805,2.0972739192002043,-1.0722739192002044,6052.368499446082,484.7235005539178,3.0986251651474435,-1.2736251651474435
111.002,72253.814,209.542,2.36,6434.967,2.219,69188.4112105971,3065.4027894028986,201.63835710909558,7.903642890904422,2.105574143180836,0.25442585681916396,6052.462540997473,382.50445900252635,3.1123212593087124,-0.8933212593087125
110.979,74300.852,164.032,1.79,6654.284,4.71,69208.23936672803,5092.612633271972,202.69760192088154,-38.66560192088153,2.1142107226579867,-0.32421072265798667,6052.335945988139,601.9480540118602,3.1262915340582564,1.5837084659417435
110.956,73583.403,171.525,2.018,6441.14,2.342,69225.9409519569,4357.462048043104,203.77940571865884,-32.25440571865883,2.123195002512225,-0.10519500251222524,6051.992259669508,389.1477403304925,3.140538934514095,-0.7985389345140947
110.933,73063.331,164.235,1.132,6360.2,3.135,69241.54811838371,3821.7828816162946,204.8839383313382,-40.64893833133817,2.1325385405620367,-1.0005385405620368,6051.435349207717,308.76465079228274,3.1550661631591583,-0.020066163159158545
110.911,72903.296,149.095,1.347,6276.161,1.767,69254.5491816351,3648.7468183649034,205.96184713670388,-56.86684713670388,2.1418228664186807,-0.7948228664186807,6050.706989850449,225.45401014955132,3.1692258808120566,-1.4022258808120567
110.888,71304.63,172.305,2.092,6272.259,2.243,69266.16251496066,2038.4674850393494,207.11123365681874,-34.80623365681873,2.151903585104293,-0.059903585104292834,6049.745301294134,222.51369870586586,3.1843074587487306,-0.9413074587487307
110.865,72638.431,200.778,2.33,6188.35,3.141,69275.79320227614,3362.637797723859,208.2836846618717,-7.5056846618716975,2.162379070153756,0.16762092984624388,6048.5836766777875,139.76632332221288,3.199675374565981,-0.05867537456598093
110.842,71644.442,166.888,1.534,6220.47,1.054,69283.4845908701,2360.9574091299,209.4792537199934,-42.591253719993404,2.173261818768813,-0.6392618187688128,6047.227226277794,173.24277372220604,3.2153313139928614,-2.1613313139928616
110.819,71099.454,191.818,2.343,6335.184,2.476,69289.28276351772,1810.1712364822743,210.6979624290505,-18.879962429050494,2.18456459392703,0.1584354060729698,6045.6813647217405,289.50263527825973,3.231276696992972,-0.7552766969929721
110.796,70415.96,227.576,2.078,6152.2,3.879,69293.23649287818,1122.723507121831,211.93979954955367,15.636200450446324,2.1963004374597164,-0.11830043745971652,6043.951806119693,108.24819388030664,3.2475126766842592,0.6314873233157408
110.773,70814.831,222.507,1.881,6067.655,2.648,69295.39719201754,1519.4338079824665,213.20472023865597,9.302279761344039,2.2084826839948146,-0.3274826839948146,6042.044558720965,25.610441279034603,3.264040139599156,-0.6160401395991557
110.75,71152.4,226.846,2.179,6055.039,3.006,69295.81886104893,1856.5811389510636,214.49264539213067,12.353354607869335,2.2211249757865703,-0.042124975786570484,6039.965919082888,15.073080917111838,3.280859707334291,-0.2748597073342913
110.728,71182.318,211.083,2.744,6174.602,2.451,69294.64704296066,1887.6709570393432,215.74599502578153,-4.662995025781527,2.233660955101791,0.5103390448982092,6037.823342329868,136.7786576701319,3.297221654447757,-0.8462216544477568
110.705,70906.202,184.974,1.941,6114.666,2.945,69291.83203754526,1614.3699624547444,217.0785669792415,-32.1045669792415,2.2472440408821504,-0.3062440408821503,6035.428650593225,79.23734940677514,3.314613534754607,-0.369613534754607
110.682,69945.644,152.532,1.775,6132.358,2.68,69287.45221396968,658.191786030322,218.43370446551413,-65.90170446551411,2.261329461259261,-0.486329461259261,6032.882805130718,99.47519486928195,3.3322978448741285,-0.6522978448741283
110.659,71875.211,204.531,2.019,6178.132,2.37,69281.57120909975,2593.6397909002408,219.8111886984129,-15.2801886984129,2.2759322389940655,-0.25693223899406537,6030.19317605761,147.93882394238972,3.350274202771792,-0.9802742027717919
110.636,69095.94,127.016,2.066,6306.247,1.594,69274.25492494,-178.31492494000122,221.21076518586088,-94.19476518586087,2.291067791765945,-0.22506779176594538,6027.367385223829,278.87961477617137,3.368541991458212,-1.774541991458212
110.613,70098.649,175.154,1.817,6154.006,2.848,69265.57145212265,833.0775478773576,222.63214384644635,-47.47814384644636,2.3067519526933227,-0.4897519526933227,6024.413297194005,129.59270280599503,3.3871003696059474,-0.5391003696059475
110.59,69932.359,208.88,2.544,6025.945,2.186,69255.59098953674,676.76801046326,224.07499927538208,-15.194999275382088,2.323000991868094,0.2209990081319062,6021.339009646338,4.605990353661582,3.4059482837231196,-1.2199482837231197
110.567,70237.487,216.637,1.576,5990.981,3.359,69244.3857601154,993.1012398845924,225.53897116441885,-8.901971164418853,2.3398316389165617,-0.7638316389165616,6018.152843178363,-27.171843178362906,3.425084481877637,-0.06608448187763694
110.545,75148.941,188.917,2.026,5976.466,2.277,69232.59003443258,5916.350965567428,226.95868778067674,-38.04168778067674,2.3564906133447296,-0.33049061334472984,6015.008384023206,-38.54238402320607,3.4436571050944296,-1.1666571050944294
110.522,70073.794,188.269,1.62,5982.574,3.417,69219.20470983931,854.5892901606858,228.46280212331516,-40.19380212331515,2.374509440436258,-0.7545094404362578,6011.6281879713315,-29.054187971331885,3.463353032899348,-0.046353032899348
110.499,69464.968,155.816,2.012,6239.264,2.558,69204.81911667119,260.1488833288022,229.98676987667196,-74.17076987667195,2.3931622576038714,-0.38116225760387135,6008.1619095695605,231.1020904304396,3.4833325373329855,-0.9253325373329857
110.476,69694.32,183.51,0.952,6265.803,2.924,69189.51258634008,504.8074136599316,231.53009987987883,-48.02009987987884,2.412467854158506,-1.460467854158506,6004.618639537224,261.18436046277566,3.5035937454239656,-0.5795937454239657
110.453,70279.461,203.326,1.47,6237.062,1.744,69173.3660010933,1106.0949989067012,233.09227054574038,-29.766270545740383,2.4324456062178967,-0.9624456062178968,6001.007631881772,236.054368118228,3.5241346758811427,-1.7801346758811427
110.43,69419.012,193.577,1.575,6049.074,1.302,69156.46168753598,262.5503124640236,234.67273126460182,-41.095731264601824,2.4531155055244422,-0.8781155055244423,5997.338289977684,51.73571002231529,3.5449532614493373,-2.2429532614493373
110.407,68422.661,182.719,1.867,6154.083,2.771,69138.88330656919,-716.2223065691942,236.270903979254,-53.55190397925401,2.4744981893106544,-0.6074981893106544,5993.620151999678,160.46284800032208,3.5660473725284723,-0.7950473725284724
110.384,67955.911,179.61,2.894,6012.356,2.78,69120.71573980397,-1164.804739803978,237.8861849307974,-58.2761849307974,2.49661497120149,0.3973850287985101,5989.862875709087,22.49312429091242,3.587414841977904,-0.8074148419779044
110.362,69535.459,228.447,3.073,5969.72,4.442,69102.86603235593,432.5929676440719,239.44666644997292,-10.99966644997292,2.518477370413176,0.554522629586824,5986.241337258747,-16.521337258746826,3.608107070747507,0.8338929292524933
110.339,69666.941,221.527,1.98,6079.529,2.608,69083.7953096043,583.1456903957005,241.0935849894067,-19.56658498940672,2.542094807366566,-0.5620948073665661,5982.435799276346,97.09320072365426,3.6300030840200126,-1.0220030840200125
110.316,70843.028,169.506,1.002,6169.385,2.338,69064.39234814333,1778.6356518566754,242.75569572625005,-73.24969572625005,2.5665136258876826,-1.5645136258876826,5978.620219514338,190.7647804856624,3.6521660838372365,-1.3141660838372364
110.293,69058.275,179.667,1.499,6048.396,4.25,69044.7456794632,13.529320536792511,244.43231361766385,-64.76531361766385,2.5917581383451234,-1.0927581383451233,5974.804567197939,73.59143280206081,3.674594017682038,0.575405982317962
110.27,70084.15,175.292,2.855,6057.118,3.89,69024.94444334775,1059.2055566522467,246.1227390434958,-70.83073904349581,2.6178535012818887,0.23714649871811133,5970.998846302429,86.11915369757116,3.6972849326443002,0.19271506735569988
110.247,69955.934,258.708,2.551,6088.775,4.302,69005.07825498105,950.8557450189401,247.82626052776504,10.881739472234983,2.644825751995538,-0.09382575199553767,5967.213076594062,121.5619234059377,3.7202370051714153,0.5817629948285843
110.224,69549.671,210.96,1.688,6042.691,2.949,68985.23706917439,564.4339308256167,249.54215760939326,-38.58215760939325,2.6727018459307708,-0.9847018459307708,5963.457274085489,79.23372591451061,3.7434485712153696,-0.7944485712153697
110.202,68417.483,230.26,3.183,5762.657,6.127,68966.3650770782,-548.882077078204,251.19436080365588,-20.934360803655892,2.7002374163767193,0.4827625836232805,5959.902023307907,-197.2450233079071,3.7658923924772063,2.3611076075227935
110.179,69337.72,163.083,2.055,6120.276,2.828,68946.83361947355,390.88638052645547,252.93236735090818,-89.84936735090818,2.729963544201981,-0.6749635442019808,5956.233711230283,164.04228876971683,3.7896076025703374,-0.9616076025703375
110.156,69981.374,158.943,1.599,6293.369,3.99,68927.59375343515,1053.780246564842,254.68059663919118,-95.73759663919117,2.7606789513968697,-1.1616789513968697,5952.6247601067735,340.7442398932262,3.8135786133546423,0.1764213866453579
110.133,68101.587,237.253,1.028,5883.31,3.856,68908.7353947976,-807.1483947975939,256.43832347793864,-19.185323477938653,2.7924146063185455,-1.7644146063185455,5949.084968829796,-65.7749688297954,3.8378046901217595,0.018195309878240362
110.11,70293.262,202.49,1.897,6070.044,3.745,68890.34808838749,1402.9139116125152,258.20482987569244,-55.71482987569243,2.8252025904331743,-0.9282025904331743,5945.624027847867,124.41997215213269,3.8622854077400106,-0.1172854077400105
110.087,68159.132,218.475,2.866,5758.06,3.058,68872.52085817844,-713.3888581784413,259.9794086382514,-41.50440863825142,2.8590761389824975,0.006923861017502642,5942.251496682036,-184.1914966820359,3.887020679930279,-0.8290206799302791
110.064,69315.206,246.378,4.536,5593.749,4.05,68855.34205570763,459.8639442923741,261.76136705405526,-15.38336705405527,2.8940696818430105,1.641930318156989,5938.976781074427,-345.2277810744272,3.912010787802409,0.13798921219759075
110.041,69014.128,195.294,2.128,5975.067,3.918,68838.89920696703,175.22879303296213,263.55003065462034,-68.25603065462033,2.9302188844445,-0.8022188844444997,5935.809109815016,39.25789018498381,3.937256407471265,-0.01925640747126467
110.019,67366.882,194.852,2.754,6140.923,3.804,68823.93973796161,-1457.0577379616152,265.2665986243496,-70.41459862434962,2.965911818906803,-0.211911818906803,5932.887655641678,208.0353443583217,3.961644488763433,-0.15764448876343318
109.996,66450.996,223.072,2.96,5892.726,3.294,68809.18606594023,-2358.190065940231,267.06651803147133,-43.99451803147133,3.0044301539224874,-0.04443015392248739,5929.9553249581695,-37.229324958169855,3.987393609172279,-0.6933936091722788
109.973,69008.831,191.55,4.284,5996.636,3.383,68795.42079483876,213.41020516124263,268.8712923957122,-77.32129239571219,3.0442172140055224,1.2397827859944774,5927.15606125376,69.4799387462408,4.013402800556648,-0.6304028005566478
109.95,68136.623,261.882,1.699,5854.215,5.572,68782.72666126545,-646.1036612654425,270.6803573075822,-8.798357307582194,3.0853139502228326,-1.3863139502228325,5924.4981614826975,-70.28316148269732,4.0396745485119165,1.5323254514880835
109.927,68812.25,295.975,1.361,5935.402,4.047,68771.18480302444,41.06519697555632,272.49318587915025,23.481814120849776,3.127762747404093,-1.766762747404093,5921.98962787313,13.412372126869741,4.066211850623859,-0.01921185062385966
109.904,67191.598,218.522,1.876,5816.425,2.339,68760.874602032,-1569.2766020319978,274.3092926588057,-55.78729265880571,3.1716074618986716,-1.2956074618986717,5919.638143998463,-103.21314399846324,4.093018234783473,-1.7540182347834734
109.881,66745.709,222.938,2.008,5868.61,4.853,68751.87352754342,-2006.164527543413,276.12823751682197,-53.19023751682198,3.216893458074548,-1.2088934580745478,5917.451050950141,-48.841050950140925,4.12009777530583,0.7329022246941701
109.858,66461.591,242.075,2.628,5885.978,1.221,68744.25698000492,-2282.6659800049238,277.94962948446846,-35.87462948446847,3.263667643308712,-0.6356676433087118,5915.435323686227,-29.457323686227028,4.147455106678351,-2.9264551066783513
109.836,68520.385,305.409,2.238,5777.058,2.854,68738.33463142687,-217.9496314268763,279.6938080429391,25.71519195706088,3.3098454020742425,-1.0718454020742425,5913.673665412362,-136.61566541236243,4.173887720356561,-1.3198877203565607
109.813,67976.41,303.493,1.344,5802.005,5.2,68733.63639418902,-757.2263941890124,281.5190623434679,21.973937656532087,3.3596729701969585,-2.0156729701969587,5912.0118854730135,-110.00688547301343,4.201804146919702,0.9981958530802979
109.79,66425.957,277.984,3.31,5593.179,4.308,68730.53201368247,-2304.575013682479,283.3459314505233,-5.361931450523343,3.411136745707734,-0.10113674570773412,5910.53972705149,-317.36072705149036,4.230015437992126,0.07798456200787385
