age_kyr_bp,Al,Ba,Mo,Ti,U,Al_trend,Al_residuals,Ba_trend,Ba_residuals,Mo_trend,Mo_residuals,Ti_trend,Ti_residuals,U_trend,U_residuals
14.297,77698.179,233.908,0.958,7175.846,1.286,76453.44548390596,1244.733516094042,217.72964714659156,16.178352853408427,1.7391866232658655,-0.7811866232658655,6954.821834316746,221.02416568325316,2.3125920192012623,-1.0265920192012623
14.282,79395.205,219.322,1.452,6989.728,1.753,76501.34278587124,2893.8622141287633,217.72575908811257,1.5962409118874348,1.7398634650208742,-0.28786346502087423,6956.61629155895,33.111708441049814,2.3141731384229907,-0.5611731384229908
14.267,77192.537,200.319,1.037,7070.243,2.77,76547.97604174523,644.5609582547622,217.72107598060356,-17.40207598060357,1.7405825645058668,-0.7035825645058669,6958.281205312885,111.9617946871158,2.3157424266626814,0.45425757333731864
14.252,77494.585,242.882,0.807,7056.7,1.361,76593.3663820957,901.2186179043056,217.71563746191356,25.166362538086446,1.741343926209852,-0.934343926209852,6959.81956271178,96.88043728821958,2.3172998451646816,-0.9562998451646816
14.237,77377.943,186.957,1.191,7089.151,1.574,76637.53542706881,740.407572931188,217.70948396273337,-30.75248396273338,1.7421475151405295,-0.5511475151405294,6961.234403368237,127.91659663176324,2.3188453729353027,-0.7448453729353026
14.222,76959.162,190.75,1.023,7081.176,2.474,76680.5052407984,278.65675920159265,217.70265660326555,-26.952656603265552,1.7429932574563454,-0.7199932574563455,6962.528813500332,118.64718649966835,2.3203790067657186,0.15362099323428158
14.207,76732.924,221.148,1.476,6935.878,1.306,76722.29828625631,10.625713743691449,217.69519709065796,3.45280290934204,1.7438810411693575,-0.2678810411693575,6963.705920095683,-27.827920095683112,2.3219007612197475,-1.0159007612197475
14.192,77441.168,244.653,0.994,6853.424,2.137,76762.93738064487,678.230619355134,217.68714761745304,26.965852382546956,1.7448107169162737,-0.7508107169162737,6964.768885127294,-111.34488512729422,2.323410668586673,-0.1864106685866731
14.177,79398.343,215.022,1.307,7028.274,2.195,76802.44565142712,2595.8973485728784,217.67855076129553,-2.6565507612955344,1.7457820987948423,-0.4387820987948423,6965.720899834561,62.55310016543899,2.3249087787993044,-0.12990877879930451
14.162,78328.613,235.698,1.296,7202.573,3.194,76840.84649308723,1487.7665069127688,217.66944938612852,18.028550613871488,1.7467949652625716,-0.45079496526257157,6966.565179082309,236.00782091769088,2.326395159317622,0.867604840682378
14.147,76449.83,219.807,1.689,7037.224,1.625,76878.16352470886,-428.3335247088544,217.65988654510085,2.1471134548991415,1.7478490600946182,-0.0588490600946181,6967.304955810183,69.91904418981721,2.3278698949784324,-0.7028698949784324
14.132,78709.914,230.048,0.848,7131.021,1.792,76914.4205484538,1795.4934515462082,217.64990538539107,12.398094614608937,1.7489440933975215,-0.9009440933975216,6967.943475584127,163.07752441587309,2.329333087811551,-0.537333087811551
14.117,75812.417,181.37,1.171,7062.96,2.276,76949.64150901871,-1137.2245090187062,217.63954905514572,-36.26954905514572,1.7500797426753416,-0.5790797426753416,6968.483991261057,94.47600873894316,2.3307848568231124,-0.054784856823112627
14.102,75504.234,180.929,1.548,6968.509,2.585,76983.85045414287,-1479.6164541428734,217.62886061271467,-36.69986061271467,1.751255653944666,-0.20325565394466594,6968.929757777203,-0.42075777720310725,2.3322253377467432,0.25277466225325673
14.087,76535.743,173.076,1.128,7284.003,1.554,77017.071496233,-481.3284962329926,217.61788293835104,-44.54188293835105,1.752471442894827,-0.624471442894827,6969.284027069828,314.71897293017173,2.3336546827633304,-0.7796546827633304
14.072,78077.238,282.952,1.487,6967.355,4.833,77049.3287751678,1027.9092248321977,217.60665864853374,65.34534135146626,1.7537266960896536,-0.2667266960896535,6969.55004314144,-2.195043141440692,2.335073060190299,2.4979269398097013
14.057,78620.308,210.893,0.981,7066.641,2.506,77080.64642233701,1539.6615776629915,217.59523001305146,-6.702230013051462,1.7550209722069912,-0.7740209722069912,6969.731037274749,96.90996272525081,2.3364806541412912,0.16951934585870854
14.042,77787.856,227.374,0.936,7212.423,1.509,77111.04852596571,676.8074740342854,217.58363887497876,9.790361125021235,1.7563538033122166,-0.8203538033122165,6969.830223406006,242.59277659399413,2.337877664157294,-0.8288776641572939
14.027,77649.292,225.196,0.835,7242.096,1.408,77140.55909776775,508.73290223225194,217.57192657365403,7.624073426345973,1.7577246961619524,-0.9227246961619524,6969.850793663488,272.2452063365117,2.3392643048102624,-0.9312643048102625
14.012,77584.844,229.261,0.684,7420.052,1.344,77169.20204096692,415.641959033077,217.56013387076223,11.700866129237767,1.7591331335342093,-1.0751331335342091,6969.795914077227,450.2560859227724,2.3406408052803847,-0.9966408052803846
13.997,76834.894,255.595,0.87,7221.71,2.614,77197.00111971889,-362.1071197188867,217.54830087960323,38.04669912039677,1.7605785755811834,-0.8905785755811834,6969.668720465241,252.04127953475927,2.342007408908171,0.27199259109182883
13.982,79765.273,236.758,1.168,7240.369,2.256,77223.9799299606,2541.2930700394063,217.53646699762172,19.221533002378294,1.7620604612010065,-0.5940604612010065,6969.472314500828,270.8966854991713,2.3433643727226094,-0.08736437272260966
13.967,78295.402,226.843,1.731,7554.201,2.264,77250.1618717082,1045.2401282918,217.52467084225188,9.31832915774811,1.763578209424785,-0.03257820942478484,6969.209759964686,584.9912400353141,2.344711966946664,-0.08071196694666405
13.877,74641.639,249.811,2.339,6784.844,5.437,77391.79869729675,-2750.1596972967527,217.45673585794265,32.35426414205736,1.7734031297539796,0.5655968702460203,6966.411252967364,-181.56725296736386,2.352617431800658,3.0843825681993424
13.862,75914.349,171.738,1.964,7026.873,4.165,77413.03616528647,-1498.6871652864647,217.44620764679246,-45.70820764679246,1.7751542753541165,0.18884572464588345,6965.767561885365,61.105438114635035,2.3539080003613115,1.8110919996386885
13.846,76921.677,200.87,1.9,7000.058,3.204,77435.00707948983,-513.3300794898387,217.43532217773256,-16.565322177732554,1.7770559503449683,0.12294404965503158,6965.033196929637,35.024803070363305,2.3552771221580118,0.8487228778419884
13.831,75264.628,168.436,2.19,7118.749,1.553,77454.9868565005,-2190.3588565005048,217.4254710086305,-48.98947100863049,1.7788697093955932,0.41113029060440676,6964.30268254271,154.4463174572902,2.356554041355306,-0.803554041355306
13.816,77333.762,242.599,2.494,6861.11,2.428,77474.38928257057,-140.62728257056733,217.41599097282074,25.183009027179253,1.7807126908865967,0.7132873091134035,6963.5340505734885,-102.42405057348878,2.3578249215716793,0.0701750784283206
13.801,75203.241,223.586,2.573,6791.134,2.364,77493.23416702241,-2289.9931670224178,217.40690875662392,6.179091243376092,1.7825841876005244,0.7904158123994756,6962.729750637915,-171.59575063791453,2.359090140840184,0.004909859159815788
13.786,76107.792,146.724,1.502,6981.545,1.535,77511.54090396874,-1403.7489039687352,217.39824975777663,-70.67424975777664,1.7844834891855503,-0.28248348918555033,6961.892164228262,19.652835771737955,2.360350083146223,-0.8253500831462233
13.77,75368.754,197.29,1.169,6791.446,1.899,77530.49629739475,-2161.742297394754,217.38950708750878,-20.099507087508783,1.7865392555786666,-0.6175392555786665,6960.964653357193,-169.51865335719322,2.36168864391302,-0.4626886439130198
13.755,75575.91,217.391,2.251,6764.228,2.217,77547.75048897331,-1971.8404889733065,217.38179757421057,0.009202425789425206,1.7884937631304607,0.4625062368695392,6960.065522079054,-195.837522079054,2.362938919266795,-0.1459389192667948
13.74,76219.809,253.298,1.383,6687.763,2.099,77564.52333018318,-1344.714330183182,217.37458092408673,35.92341907591327,1.7904738911789018,-0.40747389117890176,6959.13997001282,-271.3769700128205,2.3641851253429005,-0.2651851253429003
13.725,74558.028,223.167,2.016,6644.037,2.023,77580.83244582494,-3022.804445824935,217.36787710852505,5.799122891474951,1.7924789297863775,0.22352107021362255,6958.190089987003,-314.1530899870031,2.365427663489174,-0.3424276634891741
13.709,76965.033,218.469,1.588,6989.611,1.826,77597.73705115684,-632.7040511568484,217.36131256711127,1.1076874328887243,1.7946442984018462,-0.20664429840184617,6957.15234418979,32.458655810210075,2.366749449791264,-0.5407494497912637
13.694,75770.933,258.245,2.116,6755.904,2.967,77613.14171994786,-1842.2087199478556,217.35572602209368,40.88927397790633,1.79669858424396,0.3193014157560401,6956.1585041323,-200.2545041322992,2.3679856897101765,0.5990143102898235
13.679,77368.635,287.98,1.98,6689.421,2.846,77628.13390123594,-259.4989012359438,217.35070501372866,70.62929498627136,1.7987756285120273,0.18122437148797266,6955.146296907213,-265.7252969072124,2.3692195057598933,0.4767804942401068
13.663,77820.422,229.845,1.987,6795.612,3.429,77643.68868391693,176.7333160830749,217.34598879932318,12.499011200676819,1.801015450278889,0.185984549721111,6954.048383824467,-158.43638382446716,2.3705333639723873,1.0584666360276125
13.649,78442.628,196.383,1.419,6913.26,3.454,77656.94348174741,785.6845182525867,217.34241576359253,-20.959415763592517,1.8029952412870962,-0.38399524128709617,6953.0738806371555,-39.81388063715531,2.371681497106617,1.0823185028933833
13.637,76295.399,243.677,1.837,6719.713,4.195,77668.05018417857,-1372.6511841785687,217.33977199973867,26.33722800026132,1.8047065869862604,0.03229341301373956,6952.2293852763905,-232.5163852763908,2.3726647656385964,1.8223352343614039
13.625,75624.339,254.996,1.939,6674.773,6.468,77678.92974066784,-2054.5907406678307,217.33752049661302,37.658479503386985,1.8064308491671746,0.1325691508328255,6951.377245738828,-276.60424573882756,2.3736474729505623,4.094352527049438
13.612,76940.607,276.3,2.829,6702.559,2.799,77690.46796998632,-749.8609699863155,217.33552953116512,58.96447046883489,1.8083129864590655,1.0206870135409347,6950.446370043752,-247.88737004375162,2.3747116792670635,0.42428832073293643
13.6,77530.196,181.627,1.615,7011.552,2.878,77700.89728595194,-170.70128595194547,217.33410988027845,-35.70710988027844,1.810063085060627,-0.19506308506062697,6949.580769322794,61.97123067720531,2.3756938810663755,0.5023061189336246
13.589,74862.263,211.887,1.633,6799.662,2.043,77710.27682908955,-2848.013829089541,217.33316436903286,-5.446164369032857,1.8116778008541163,-0.17867780085411633,6948.78259270263,-149.12059270262944,2.3765942924739702,-0.3335942924739701
13.58,76664.985,247.43,2.439,6726.53,3.953,77717.8261749191,-1052.8411749191,217.33264565905714,30.09735434094287,1.8130061946868017,0.6259938053131984,6948.126571361394,-221.59657136139413,2.3773311483164363,1.5756688516835635
13.57,75914.841,192.256,2.33,6898.115,2.564,77726.0861602258,-1811.2451602257934,217.3323398104129,-25.07633981041289,1.814489680308021,0.515510319691979,6947.3948906645655,-49.279890664565755,2.378150152446068,0.18584984755393208
13.561,77645.517,191.972,1.933,6895.829,4.466,77733.40773126553,-87.89073126552103,217.3323090024636,-25.360309002463595,1.8158314168314826,0.11716858316851742,6946.734181916125,-50.905181916125,2.3788875967876013,2.087112403212399
13.551,77490.381,235.567,1.769,6713.542,3.814,77741.42121629015,-251.04021629015915,217.33254732343542,18.234452676564587,1.817329405029715,-0.04832940502971517,6945.997948330616,-232.45594833061568,2.379707463824251,1.4342925361757493
13.542,76826.982,212.467,1.88,6747.085,2.117,77748.52673233836,-921.544732338356,217.33300772486987,-4.86600772486986,1.81868390799658,0.06131609200341992,6945.333710496991,-198.2487104969914,2.380445871501878,-0.26344587150187815
13.532,74940.443,187.901,2.421,6843.424,2.243,77756.30644793066,-2815.863447930664,217.33379300265162,-29.432793002651607,1.8201957688480648,0.600804231151935,6944.594163055765,-101.17016305576544,2.3812670146495973,-0.13826701464959745
13.523,76424.5,261.77,1.976,6722.29,2.715,77763.20710696038,-1338.7071069603844,217.33474632898097,44.43525367101901,1.8215624809570838,0.15443751904291614,6943.92746837977,-221.63746837977033,2.382006754385888,0.3329932456141118
13.513,75511.039,177.975,1.433,6853.646,1.443,77770.76520936721,-2259.7262093672034,217.3360795958034,-39.3610795958034,1.8230876062926207,-0.3900876062926206,6943.18575118333,-89.53975118332983,2.3828295795895187,-0.9398295795895186
13.504,77590.937,224.112,2.332,6782.806,2.837,77777.47169711479,-186.534697114781,217.33752599607396,6.774474003926031,1.8244659904421698,0.50753400955783,6942.5175871426345,-159.71158714263493,2.3835710131627375,0.45342898683726274
13.494,75589.52,195.385,1.319,7029.768,2.066,77784.81977912327,-2195.299779123263,217.3394065587841,-21.954406558784115,1.8260037952120778,-0.5070037952120778,6941.774750894167,87.99324910583346,2.384395918203852,-0.31839591820385227
13.484,74409.696,200.3,1.606,6758.945,2.779,77792.0617934421,-3382.365793442106,217.34157431947287,-17.041574319472858,1.8275480465887544,-0.22154804658875427,6941.0317166031555,-182.08671660315576,2.3852220746494375,0.39377792535056244
13.475,75131.477,164.488,1.357,6883.148,2.676,77798.49138249962,-2667.0143824996194,217.3437701156071,-52.8557701156071,1.8289432592898938,-0.4719432592898938,6940.363025326096,-57.21502532609611,2.385966773281609,0.29003322671839094
13.465,75139.241,216.87,1.551,6693.691,1.235,77805.54001183658,-2666.299011836585,217.3464808613025,-0.4764808613024911,1.8304993446615112,-0.2794993446615113,6939.620299450204,-245.92929945020387,2.386795599014958,-1.1517955990149578
13.456,75495.205,192.047,1.487,6736.596,1.992,77811.80021556932,-2316.595215569323,217.34916332295597,-25.302163322955977,1.8319049704631762,-0.34490497046317614,6938.952265934865,-202.3562659348654,2.3875428692526945,-0.39554286925269455
13.446,75840.372,181.707,1.204,7083.644,1.093,77818.6656845461,-1978.2936845460936,217.3524121501747,-35.64541215017471,1.8334723689167705,-0.6294723689167705,6938.210670957171,145.43332904282943,2.388374737664814,-1.295374737664814
13.436,73627.755,177.463,1.309,6827.081,1.796,77825.43868445442,-4197.683684454416,217.3559416652446,-39.89294166524459,1.835045521658099,-0.526045521658099,6937.469972048984,-110.38897204898421,2.3892083537604845,-0.5932083537604844
13.427,75581.674,198.072,1.628,6793.181,1.622,77831.45748587724,-2249.7834858772403,217.35935654223078,-19.287356542230782,1.8364661694035265,-0.20846616940352658,6936.804267495632,-143.62326749563272,2.389960184125542,-0.7679601841255417
13.417,74549.942,229.639,1.424,6761.498,1.602,77838.06193785426,-3288.119937854266,217.36341357937414,12.27558642062587,1.838049893616221,-0.41404989361622113,6936.065787853966,-174.56778785396637,2.390797391293101,-0.788797391293101
13.408,76135.705,174.543,1.491,6840.405,2.054,77843.9331268855,-1708.2281268855004,217.36729940711342,-42.824299407113415,1.8394798501505936,-0.34847985015059346,6935.402363139682,-94.99736313968242,2.3915526099137665,-0.3375526099137667
13.398,74848.027,192.146,1.546,6723.312,2.032,77850.3779749845,-3002.350974984496,217.37187509272286,-25.225875092722873,1.8410736966770807,-0.2950736966770806,6934.6667094890345,-211.35470948903458,2.3923937523019507,-0.3603937523019507
13.388,75946.256,203.08,1.381,6527.248,1.509,77856.74225021942,-1910.48625021943,217.37671967834524,-14.296719678345227,1.8426727005567505,-0.46167270055675047,6933.93275919021,-406.68475919021057,2.3932370998016435,-0.8842370998016436
13.379,75682.275,206.239,1.478,6665.495,2.743,77862.40309032553,-2180.1280903255392,217.38130716732343,-11.142307167323423,1.8441161213533195,-0.3661161213533195,6933.273771068429,-267.7787710684288,2.3939980722508025,0.34900192774919736
13.369,77314.745,218.471,1.916,6649.707,1.856,77868.62049080699,-553.8754908069968,217.38665398256512,1.084346017434882,1.845724620904697,0.07027537909530301,6932.543416116381,-282.83641611638086,2.3948458554638536,-0.5388458554638536
13.36,76963.337,251.791,1.6,6499.595,2.527,77874.15268627624,-910.8156862762407,217.39168798050505,34.39931201949494,1.847176417411648,-0.24717641741164798,6931.887854753315,-432.2928547533147,2.3956109615108243,0.13138903848917582
13.35,76689.104,156.94,1.925,6871.433,1.839,77880.23097000722,-1191.1269700072153,217.3975244497603,-60.457524449760314,1.8487940422509581,0.07620595774904193,6931.161499853923,-59.728499853922585,2.3964634912471947,-0.5574634912471947
13.341,78259.253,228.968,2.009,6654.094,2.719,77885.64130213729,373.61169786271057,217.402993009493,11.565006990506987,1.8502538958655401,0.15874610413445978,6930.509695031348,-276.41569503134815,2.3972330043103147,0.32176699568968514
13.331,76729.685,240.454,1.534,6658.677,3.325,77891.58778458231,-1161.9027845823148,217.4093051708163,23.044694829183697,1.8518803086304867,-0.31788030863048666,6929.787668912528,-271.1106689125281,2.3980905772329555,0.9269094227670447
13.322,77759.328,196.424,1.304,6719.049,2.145,77896.88264332032,-137.55464332032716,217.41519511830793,-20.991195118307928,1.8533479309274736,-0.5493479309274736,6929.139883070862,-210.09088307086222,2.398864757786087,-0.25386475778608686
13.312,78886.716,194.991,1.205,6958.385,2.365,77902.70421282097,984.011787179028,217.42196766999882,-22.430967669998807,1.854982828291591,-0.6499828282915909,6928.422440797971,29.962559202029297,2.399727655953633,-0.03472765595363292
13.302,77060.361,235.153,1.035,6719.149,2.479,77908.46266557688,-848.1016655768763,217.42897594730428,17.72402405269571,1.8566220812107583,-0.8216220812107584,6927.707489306667,-208.55848930666707,2.400593465112989,0.07840653488701088
13.293,77476.777,204.232,1.765,6881.769,2.923,77913.59274382264,-436.8157438226335,217.43548099495422,-13.20348099495422,1.858101075604219,-0.09310107560421921,6927.066196445563,-45.297196445562804,2.401375241605891,0.5216247583941089
13.283,78985.058,308.996,1.533,6661.981,1.737,77919.2360088299,1065.8219911701017,217.44292383254424,91.55307616745574,1.8597484180384245,-0.3267484180384246,6926.356081394361,-264.3750813943616,2.4022467774730973,-0.6652467774730972
13.274,76560.386,176.819,1.49,7012.887,2.35,77924.26510667175,-1363.879106671753,217.44981180851633,-40.63081180851634,1.8612345929513225,-0.37123459295132255,6925.719184685047,87.16781531495235,2.4030338193735004,-0.05303381937350027
13.264,76155.425,172.247,1.085,6966.188,1.91,77929.79906166738,-1774.374061667375,217.45767073417457,-45.210670734174556,1.8628898120049806,-0.7778898120049806,6925.013985490768,41.17401450923171,2.4039113254596924,-0.4939113254596925
13.255,76714.17,241.089,1.499,6773.555,3.03,77934.73229938708,-1220.5622993870784,217.4649244821668,23.624075517833205,1.864382992612787,-0.36538299261278695,6924.381526722259,-150.82652672225868,2.4047038448634117,0.6252961551365881
13.245,76912.568,218.278,1.58,6885.982,2.537,77940.1624488574,-1027.5944488574023,217.47317985576515,0.8048201442348386,1.8660459129352183,-0.2860459129352182,6923.681257433078,-37.699257433077946,2.4055875489256815,0.13141245107431843
13.236,77064.856,220.898,1.503,6986.15,1.351,77945.00461754302,-880.1486175430182,217.48078119102894,3.4172188089710573,1.8675459586514993,-0.3645459586514994,6923.053220624391,63.096779375609,2.4063857436581135,-1.0553857436581136
13.227,77253.897,211.194,2.267,6652.948,1.597,77949.80522909014,-695.9082290901424,217.4885405413209,-6.294540541320913,1.86904921727086,0.39795078272914,6922.42725675417,-269.4792567541699,2.4071866916076217,-0.8101866916076217
13.217,77254.867,277.134,1.798,6843.07,1.58,77955.09168246931,-700.2246824693138,217.49734201028718,59.63665798971283,1.8707232488110794,-0.07272324881107939,6921.73414579683,-78.66414579682987,2.408079910987299,-0.8280799109872987
13.208,77184.72,189.693,1.47,7007.443,2.197,77959.8077135146,-775.0877135146002,217.5054203716243,-27.812420371624285,1.8722332296694173,-0.4022332296694173,6921.112479506708,86.33052049329217,2.4088867995048804,-0.21188679950488032
13.199,77725.546,246.349,1.71,6936.774,1.883,77964.48510557158,-238.93910557158233,217.5136427318584,28.835357268141593,1.8737463743283271,-0.16374637432832717,6920.492799764437,16.28120023556312,2.40969655942339,-0.5266965594233901
13.189,78096.195,193.738,1.321,7086.417,1.765,77969.63795286155,126.55704713845626,217.52294185483282,-23.784941854832823,1.875431347535724,-0.5544313475357241,6919.806548925917,166.61045107408336,2.4105997026523953,-0.6455997026523954
13.18,78144.891,258.982,1.187,6867.902,2.049,77974.2366084016,170.65439159840753,217.53145266525826,41.45054733474177,1.8769511508118055,-0.6899511508118055,6919.190928258391,-51.288928258391024,2.4114156368766,-0.3624156368766003
13.171,79027.664,224.255,1.63,7061.481,2.643,77978.79924739974,1048.8647526002605,217.5400925541838,6.714907445816209,1.8784741070320745,-0.24847410703207462,6918.577155271835,142.9038447281646,2.41223454576048,0.23076545423951966
13.162,76661.375,191.206,1.551,7143.439,1.639,77983.32665307251,-1321.9516530725086,217.54885654563134,-26.34285654563135,1.8800002210667168,-0.3290002210667169,6917.9651747020525,225.47382529794777,2.413056459337353,-0.7740564593373531
13.153,80229.71,244.22,2.187,7001.628,2.206,77987.81958062138,2241.8904193786293,217.55773958013623,26.66226041986377,1.881529501936593,0.30547049806340687,6917.354926290138,84.27307370986182,2.413881406114298,-0.20788140611429817
13.145,78575.687,283.023,1.211,7141.363,1.391,77991.78493835324,583.9020616467606,217.56573139431958,65.45726860568044,1.8828915318809534,-0.6718915318809533,6916.8138848534645,224.54911514653577,2.414617260380461,-1.023617260380461
13.136,78870.294,177.731,2.003,7173.725,2.142,77996.21470452205,874.0792954779463,217.57482519906236,-39.843825199062366,1.8844268340609387,0.11857316593906142,6916.206726661767,257.5182733382335,2.4154480089514188,-0.27344800895141885
13.128,78301.982,182.892,1.832,7058.726,2.377,78000.12501333116,301.85698666884855,217.5829960392918,-34.690996039291804,1.8857942467678175,-0.05379424676781741,6915.668318144969,143.05768185503075,2.416189059804254,-0.039189059804254356
13.12,78567.906,240.393,1.155,6870.908,1.974,78004.01014303182,563.8958569681854,217.59124527571328,22.801754724286724,1.8871642188248856,-0.7321642188248856,6915.131064225697,-44.22306422569636,2.416932581611965,-0.4429325816119649
13.113,76564.868,177.801,2.451,7133.168,0.924,78007.38932542808,-1442.5213254280825,217.59852467530504,-39.797524675305056,1.8883650599572788,0.5626349400427213,6914.661868708355,218.50613129164503,2.417585202004973,-1.4935852020049731
13.105,79297.607,188.167,1.4,6983.321,3.449,78011.22842618545,1286.3785738145525,217.6069106097264,-29.43991060972641,1.889739888463469,-0.48973988846346916,6914.126621360727,69.19437863927305,2.4183333967084755,1.0306666032915244
13.098,79357.996,198.393,1.643,6848.788,2.618,78014.56798161729,1343.4280183827068,217.61430367253948,-19.221303672539477,1.8909450166283794,-0.24794501662837942,6913.659086602351,-64.87108660235117,2.418990127085663,0.19900987291433703
13.09,80359.111,179.197,1.25,6972.721,3.409,78018.36251004542,2340.7484899545816,217.62281264090115,-38.42581264090114,1.8923247923633884,-0.6423247923633884,6913.125624178322,59.59537582167741,2.4197430416288657,0.9892569583711341
